0.8554441698652224		SimpleArgument(Jill,List([0, 4)))	Relation(Does,List([5, 9)))	SimpleArgument(Collingwood Real Estate,List([12, 35)))	Jill Does - Collingwood Real Estate
0.9266232318014763		SimpleArgument(Trinity Realty,List([0, 14)))	Relation(maintains,List([15, 24)))	SimpleArgument(a standard of honesty , integrity , professionalism,List([25, 76)))	Trinity Realty maintains a standard of honesty, integrity, professionalism and that is what my clients can expect from me.
0.4978219019954182		SimpleArgument(I,List({0}))	Relation(went to,List([2, 6), [7, 9)))	SimpleArgument(Ryerson University for Interior Design,List([10, 48)))	I grew up on Georgian Bay in the tourism industry and went to Ryerson University for Interior Design.
0.3497525988439521		SimpleArgument(I,List({0}))	Relation(grew up in,List([2, 9), [26, 28)))	SpatialArgument(the tourism industry,List([29, 49)))	I grew up on Georgian Bay in the tourism industry and went to Ryerson University for Interior Design.
0.4978219019954182		SimpleArgument(I,List({0}))	Relation(grew up on,List([2, 9), [10, 12)))	SpatialArgument(Georgian Bay,List([13, 25)))	I grew up on Georgian Bay in the tourism industry and went to Ryerson University for Interior Design.
0.41051436014453063		SimpleArgument(we,List([20, 22)))	Relation(to be,List([53, 58)))	SimpleArgument(close to the water,List([59, 77)))	After I got married we bought a home in Wasaga Beach to be close to the water.
0.39625576749130315		SimpleArgument(we,List([20, 22)))	Relation(bought a home in Wasaga Beach After,List([0, 5), [23, 46), [47, 52)))	TemporalArgument(I got married,List([6, 19)))	After I got married we bought a home in Wasaga Beach to be close to the water.
0.45170382506656653		SimpleArgument(we,List([20, 22)))	Relation(bought a home in Wasaga Beach to,List([23, 29), [30, 52), [53, 55)))	SimpleArgument(be close to the water,List([56, 77)))	After I got married we bought a home in Wasaga Beach to be close to the water.
0.4978219019954182		SimpleArgument(we,List([20, 22)))	Relation(bought,List([23, 29)))	SimpleArgument(a home in Wasaga Beach,List([30, 52)))	After I got married we bought a home in Wasaga Beach to be close to the water.
0.27813615858960106		SimpleArgument(I,List({6}))	Relation(got,List([8, 11)))	SimpleArgument(married,List([12, 19)))	After I got married we bought a home in Wasaga Beach to be close to the water.
0.4978219019954182		SimpleArgument(I,List({8}))	Relation(serving,List([10, 17)))	SimpleArgument(Buyers & Sellers for Collingwood real estate,List([18, 62)))	In 2007 I got my Real Estate licence and after much consideration joined Trinity Realty, serving Buyers & Sellers for both Wasaga Beach and Collingwood real estate.
0.4978219019954182		SimpleArgument(I,List({8}))	Relation(serving,List([10, 17)))	SimpleArgument(Buyers & Sellers for both Wasaga Beach real estate,List([18, 68)))	In 2007 I got my Real Estate licence and after much consideration joined Trinity Realty, serving Buyers & Sellers for both Wasaga Beach and Collingwood real estate.
0.9180804252893389		SimpleArgument(much consideration,List([16, 34)))	Relation(joined,List([35, 41)))	SimpleArgument(Trinity Realty,List([42, 56)))	In 2007 I got my Real Estate licence and after much consideration joined Trinity Realty, serving Buyers & Sellers for both Wasaga Beach and Collingwood real estate.
0.29886655727758943		SimpleArgument(I,List({8}))	Relation(got my Real Estate licence In,List([0, 2), [10, 28), [29, 36)))	TemporalArgument(2007,List([3, 7)))	In 2007 I got my Real Estate licence and after much consideration joined Trinity Realty, serving Buyers & Sellers for both Wasaga Beach and Collingwood real estate.
0.4165289098892234		SimpleArgument(I,List({8}))	Relation(got,List([10, 13)))	SimpleArgument(my Real Estate licence,List([14, 36)))	In 2007 I got my Real Estate licence and after much consideration joined Trinity Realty, serving Buyers & Sellers for both Wasaga Beach and Collingwood real estate.
0.39746064682094406	Context(I continue,List([0, 10)))	SimpleArgument(I,List({0}))	Relation(continue to serve clients in,List([2, 10), [11, 19), [20, 27), [28, 30)))	SpatialArgument(area for homes , condos , cottages & chalets,List([31, 75)))	In 2013 we moved to Collingwood and I continue to serve clients in Collingwood, the Blue Mountains, Thornbury, Wasaga Beach and area for homes, condos, cottages & chalets.
0.5140598836732946		SimpleArgument(I,List({0}))	Relation(continue to,List([2, 10), [11, 13)))	SimpleArgument(serve clients in area for homes , condos , cottages & chalets,List([14, 75)))	In 2013 we moved to Collingwood and I continue to serve clients in Collingwood, the Blue Mountains, Thornbury, Wasaga Beach and area for homes, condos, cottages & chalets.
0.44251022175651566	Context(I continue,List([0, 10)))	SimpleArgument(I,List({0}))	Relation(continue to serve clients in,List([2, 10), [11, 19), [20, 27), [28, 30)))	SpatialArgument(Wasaga Beach,List([31, 43)))	In 2013 we moved to Collingwood and I continue to serve clients in Collingwood, the Blue Mountains, Thornbury, Wasaga Beach and area for homes, condos, cottages & chalets.
0.44251022175651566		SimpleArgument(I,List({0}))	Relation(continue to,List([2, 10), [11, 13)))	SimpleArgument(serve clients in Wasaga Beach,List([14, 43)))	In 2013 we moved to Collingwood and I continue to serve clients in Collingwood, the Blue Mountains, Thornbury, Wasaga Beach and area for homes, condos, cottages & chalets.
0.44251022175651566	Context(I continue,List([0, 10)))	SimpleArgument(I,List({0}))	Relation(continue to serve clients in,List([2, 10), [11, 19), [20, 27), [28, 30)))	SpatialArgument(Thornbury,List([31, 40)))	In 2013 we moved to Collingwood and I continue to serve clients in Collingwood, the Blue Mountains, Thornbury, Wasaga Beach and area for homes, condos, cottages & chalets.
0.44251022175651566		SimpleArgument(I,List({0}))	Relation(continue to,List([2, 10), [11, 13)))	SimpleArgument(serve clients in Thornbury,List([14, 40)))	In 2013 we moved to Collingwood and I continue to serve clients in Collingwood, the Blue Mountains, Thornbury, Wasaga Beach and area for homes, condos, cottages & chalets.
0.44251022175651566	Context(I continue,List([0, 10)))	SimpleArgument(I,List({0}))	Relation(continue to serve clients in,List([2, 10), [11, 19), [20, 27), [28, 30)))	SpatialArgument(the Blue Mountains,List([31, 49)))	In 2013 we moved to Collingwood and I continue to serve clients in Collingwood, the Blue Mountains, Thornbury, Wasaga Beach and area for homes, condos, cottages & chalets.
0.44251022175651566		SimpleArgument(I,List({0}))	Relation(continue to,List([2, 10), [11, 13)))	SimpleArgument(serve clients in the Blue Mountains,List([14, 49)))	In 2013 we moved to Collingwood and I continue to serve clients in Collingwood, the Blue Mountains, Thornbury, Wasaga Beach and area for homes, condos, cottages & chalets.
0.44251022175651566	Context(I continue,List([0, 10)))	SimpleArgument(I,List({0}))	Relation(continue to serve clients in,List([2, 10), [11, 19), [20, 27), [28, 30)))	SpatialArgument(Collingwood,List([31, 42)))	In 2013 we moved to Collingwood and I continue to serve clients in Collingwood, the Blue Mountains, Thornbury, Wasaga Beach and area for homes, condos, cottages & chalets.
0.39746064682094406	Context(I continue,List([0, 10)))	SimpleArgument(I,List({0}))	Relation(continue to serve,List([2, 10), [11, 19)))	SimpleArgument(clients,List([20, 27)))	In 2013 we moved to Collingwood and I continue to serve clients in Collingwood, the Blue Mountains, Thornbury, Wasaga Beach and area for homes, condos, cottages & chalets.
0.44251022175651566		SimpleArgument(I,List({0}))	Relation(continue to,List([2, 10), [11, 13)))	SimpleArgument(serve clients in Collingwood,List([14, 42)))	In 2013 we moved to Collingwood and I continue to serve clients in Collingwood, the Blue Mountains, Thornbury, Wasaga Beach and area for homes, condos, cottages & chalets.
0.29886655727758943		SimpleArgument(we,List([8, 10)))	Relation(moved to Collingwood In,List([0, 2), [11, 19), [20, 31)))	TemporalArgument(2013,List([3, 7)))	In 2013 we moved to Collingwood and I continue to serve clients in Collingwood, the Blue Mountains, Thornbury, Wasaga Beach and area for homes, condos, cottages & chalets.
0.4978219019954182		SimpleArgument(we,List([8, 10)))	Relation(moved to,List([11, 16), [17, 19)))	SimpleArgument(Collingwood,List([20, 31)))	In 2013 we moved to Collingwood and I continue to serve clients in Collingwood, the Blue Mountains, Thornbury, Wasaga Beach and area for homes, condos, cottages & chalets.
