0.9382554258342916		SimpleArgument(Enzo Rosano,List([76, 87)))	Relation(has created,List([88, 99)))	SimpleArgument(Positano wine Bar,List([100, 117)))	Inspired by his culinary roots in Napoli, Ravello, and especially his Mamma Carmela's kitchen, Enzo Rosano has created Positano wine Bar, where you will discover some of the finest wines and exceptional cichetti-small plates of Italian delicacies meant to be shared- in the Bay Area Known for his effusive Italian energy, Enzo Rosano has become a dedicated member of the San Carlos community, first with his vibrant Italian restaurant Locanda Positano and now with his newest vision, Gusto.
0.46321337686369213		SimpleArgument(his,List([0, 2)))	Relation(earned,List([3, 9)))	SimpleArgument(his reputation for operating inventive dining venues at places like The Berkeley Knightsbridge , both in San Mateo 's AquaPazza,List([10, 137)))	He earned his reputation for creating and operating exciting and inventive bar and dining venues at places like Jean-Georges Vongerichten's Vong and The Berkeley Knightsbridge, both in London, Half Moon Bay's Mezza Luna, Palo Alto's Cafe Riace, and San Mateo's AquaPazza.
0.46321337686369213		SimpleArgument(his,List([0, 2)))	Relation(earned,List([3, 9)))	SimpleArgument(his reputation for operating inventive dining venues at places like Jean - Georges Vongerichten 's Vong,List([10, 113)))	He earned his reputation for creating and operating exciting and inventive bar and dining venues at places like Jean-Georges Vongerichten's Vong and The Berkeley Knightsbridge, both in London, Half Moon Bay's Mezza Luna, Palo Alto's Cafe Riace, and San Mateo's AquaPazza.
0.46321337686369213		SimpleArgument(his,List([0, 2)))	Relation(earned,List([3, 9)))	SimpleArgument(his reputation for operating inventive bar venues at places like The Berkeley Knightsbridge , both in San Mateo 's AquaPazza,List([10, 134)))	He earned his reputation for creating and operating exciting and inventive bar and dining venues at places like Jean-Georges Vongerichten's Vong and The Berkeley Knightsbridge, both in London, Half Moon Bay's Mezza Luna, Palo Alto's Cafe Riace, and San Mateo's AquaPazza.
0.46321337686369213		SimpleArgument(his,List([0, 2)))	Relation(earned,List([3, 9)))	SimpleArgument(his reputation for operating inventive bar venues at places like Jean - Georges Vongerichten 's Vong,List([10, 110)))	He earned his reputation for creating and operating exciting and inventive bar and dining venues at places like Jean-Georges Vongerichten's Vong and The Berkeley Knightsbridge, both in London, Half Moon Bay's Mezza Luna, Palo Alto's Cafe Riace, and San Mateo's AquaPazza.
0.46321337686369213		SimpleArgument(his,List([0, 2)))	Relation(earned,List([3, 9)))	SimpleArgument(his reputation for operating exciting dining venues at places like The Berkeley Knightsbridge , both in San Mateo 's AquaPazza,List([10, 136)))	He earned his reputation for creating and operating exciting and inventive bar and dining venues at places like Jean-Georges Vongerichten's Vong and The Berkeley Knightsbridge, both in London, Half Moon Bay's Mezza Luna, Palo Alto's Cafe Riace, and San Mateo's AquaPazza.
0.46321337686369213		SimpleArgument(his,List([0, 2)))	Relation(earned,List([3, 9)))	SimpleArgument(his reputation for operating exciting dining venues at places like Jean - Georges Vongerichten 's Vong,List([10, 112)))	He earned his reputation for creating and operating exciting and inventive bar and dining venues at places like Jean-Georges Vongerichten's Vong and The Berkeley Knightsbridge, both in London, Half Moon Bay's Mezza Luna, Palo Alto's Cafe Riace, and San Mateo's AquaPazza.
0.46321337686369213		SimpleArgument(his,List([0, 2)))	Relation(earned,List([3, 9)))	SimpleArgument(his reputation for operating exciting bar venues at places like The Berkeley Knightsbridge , both in San Mateo 's AquaPazza,List([10, 133)))	He earned his reputation for creating and operating exciting and inventive bar and dining venues at places like Jean-Georges Vongerichten's Vong and The Berkeley Knightsbridge, both in London, Half Moon Bay's Mezza Luna, Palo Alto's Cafe Riace, and San Mateo's AquaPazza.
0.46321337686369213		SimpleArgument(his,List([0, 2)))	Relation(earned,List([3, 9)))	SimpleArgument(his reputation for operating exciting bar venues at places like Jean - Georges Vongerichten 's Vong,List([10, 109)))	He earned his reputation for creating and operating exciting and inventive bar and dining venues at places like Jean-Georges Vongerichten's Vong and The Berkeley Knightsbridge, both in London, Half Moon Bay's Mezza Luna, Palo Alto's Cafe Riace, and San Mateo's AquaPazza.
0.46321337686369213		SimpleArgument(his,List([0, 2)))	Relation(earned,List([3, 9)))	SimpleArgument(his reputation for operating inventive dining venues at places like The Berkeley Knightsbridge , both in Palo Alto 's Cafe Riace,List([10, 138)))	He earned his reputation for creating and operating exciting and inventive bar and dining venues at places like Jean-Georges Vongerichten's Vong and The Berkeley Knightsbridge, both in London, Half Moon Bay's Mezza Luna, Palo Alto's Cafe Riace, and San Mateo's AquaPazza.
0.46321337686369213		SimpleArgument(his,List([0, 2)))	Relation(earned,List([3, 9)))	SimpleArgument(his reputation for operating inventive dining venues at places like Jean - Georges Vongerichten 's Vong , both in Palo Alto 's Cafe Riace,List([10, 147)))	He earned his reputation for creating and operating exciting and inventive bar and dining venues at places like Jean-Georges Vongerichten's Vong and The Berkeley Knightsbridge, both in London, Half Moon Bay's Mezza Luna, Palo Alto's Cafe Riace, and San Mateo's AquaPazza.
0.46321337686369213		SimpleArgument(his,List([0, 2)))	Relation(earned,List([3, 9)))	SimpleArgument(his reputation for operating inventive bar venues at places like The Berkeley Knightsbridge , both in Palo Alto 's Cafe Riace,List([10, 135)))	He earned his reputation for creating and operating exciting and inventive bar and dining venues at places like Jean-Georges Vongerichten's Vong and The Berkeley Knightsbridge, both in London, Half Moon Bay's Mezza Luna, Palo Alto's Cafe Riace, and San Mateo's AquaPazza.
0.46321337686369213		SimpleArgument(his,List([0, 2)))	Relation(earned,List([3, 9)))	SimpleArgument(his reputation for operating inventive bar venues at places like Jean - Georges Vongerichten 's Vong , both in Palo Alto 's Cafe Riace,List([10, 144)))	He earned his reputation for creating and operating exciting and inventive bar and dining venues at places like Jean-Georges Vongerichten's Vong and The Berkeley Knightsbridge, both in London, Half Moon Bay's Mezza Luna, Palo Alto's Cafe Riace, and San Mateo's AquaPazza.
0.46321337686369213		SimpleArgument(his,List([0, 2)))	Relation(earned,List([3, 9)))	SimpleArgument(his reputation for operating exciting dining venues at places like The Berkeley Knightsbridge , both in Palo Alto 's Cafe Riace,List([10, 137)))	He earned his reputation for creating and operating exciting and inventive bar and dining venues at places like Jean-Georges Vongerichten's Vong and The Berkeley Knightsbridge, both in London, Half Moon Bay's Mezza Luna, Palo Alto's Cafe Riace, and San Mateo's AquaPazza.
0.46321337686369213		SimpleArgument(his,List([0, 2)))	Relation(earned,List([3, 9)))	SimpleArgument(his reputation for operating exciting dining venues at places like Jean - Georges Vongerichten 's Vong , both in Palo Alto 's Cafe Riace,List([10, 146)))	He earned his reputation for creating and operating exciting and inventive bar and dining venues at places like Jean-Georges Vongerichten's Vong and The Berkeley Knightsbridge, both in London, Half Moon Bay's Mezza Luna, Palo Alto's Cafe Riace, and San Mateo's AquaPazza.
0.46321337686369213		SimpleArgument(his,List([0, 2)))	Relation(earned,List([3, 9)))	SimpleArgument(his reputation for operating exciting bar venues at places like The Berkeley Knightsbridge , both in Palo Alto 's Cafe Riace,List([10, 134)))	He earned his reputation for creating and operating exciting and inventive bar and dining venues at places like Jean-Georges Vongerichten's Vong and The Berkeley Knightsbridge, both in London, Half Moon Bay's Mezza Luna, Palo Alto's Cafe Riace, and San Mateo's AquaPazza.
0.46321337686369213		SimpleArgument(his,List([0, 2)))	Relation(earned,List([3, 9)))	SimpleArgument(his reputation for operating exciting bar venues at places like Jean - Georges Vongerichten 's Vong , both in Palo Alto 's Cafe Riace,List([10, 143)))	He earned his reputation for creating and operating exciting and inventive bar and dining venues at places like Jean-Georges Vongerichten's Vong and The Berkeley Knightsbridge, both in London, Half Moon Bay's Mezza Luna, Palo Alto's Cafe Riace, and San Mateo's AquaPazza.
0.46321337686369213		SimpleArgument(his,List([0, 2)))	Relation(earned,List([3, 9)))	SimpleArgument(his reputation for operating inventive dining venues at places like The Berkeley Knightsbridge , both in Half Moon Bay 's Mezza Luna,List([10, 142)))	He earned his reputation for creating and operating exciting and inventive bar and dining venues at places like Jean-Georges Vongerichten's Vong and The Berkeley Knightsbridge, both in London, Half Moon Bay's Mezza Luna, Palo Alto's Cafe Riace, and San Mateo's AquaPazza.
0.46321337686369213		SimpleArgument(his,List([0, 2)))	Relation(earned,List([3, 9)))	SimpleArgument(his reputation for operating inventive dining venues at places like Jean - Georges Vongerichten 's Vong , both in Half Moon Bay 's Mezza Luna,List([10, 151)))	He earned his reputation for creating and operating exciting and inventive bar and dining venues at places like Jean-Georges Vongerichten's Vong and The Berkeley Knightsbridge, both in London, Half Moon Bay's Mezza Luna, Palo Alto's Cafe Riace, and San Mateo's AquaPazza.
0.46321337686369213		SimpleArgument(his,List([0, 2)))	Relation(earned,List([3, 9)))	SimpleArgument(his reputation for operating inventive bar venues at places like The Berkeley Knightsbridge , both in Half Moon Bay 's Mezza Luna,List([10, 139)))	He earned his reputation for creating and operating exciting and inventive bar and dining venues at places like Jean-Georges Vongerichten's Vong and The Berkeley Knightsbridge, both in London, Half Moon Bay's Mezza Luna, Palo Alto's Cafe Riace, and San Mateo's AquaPazza.
0.46321337686369213		SimpleArgument(his,List([0, 2)))	Relation(earned,List([3, 9)))	SimpleArgument(his reputation for operating inventive bar venues at places like Jean - Georges Vongerichten 's Vong , both in Half Moon Bay 's Mezza Luna,List([10, 148)))	He earned his reputation for creating and operating exciting and inventive bar and dining venues at places like Jean-Georges Vongerichten's Vong and The Berkeley Knightsbridge, both in London, Half Moon Bay's Mezza Luna, Palo Alto's Cafe Riace, and San Mateo's AquaPazza.
0.46321337686369213		SimpleArgument(his,List([0, 2)))	Relation(earned,List([3, 9)))	SimpleArgument(his reputation for operating exciting dining venues at places like The Berkeley Knightsbridge , both in Half Moon Bay 's Mezza Luna,List([10, 141)))	He earned his reputation for creating and operating exciting and inventive bar and dining venues at places like Jean-Georges Vongerichten's Vong and The Berkeley Knightsbridge, both in London, Half Moon Bay's Mezza Luna, Palo Alto's Cafe Riace, and San Mateo's AquaPazza.
0.46321337686369213		SimpleArgument(his,List([0, 2)))	Relation(earned,List([3, 9)))	SimpleArgument(his reputation for operating exciting dining venues at places like Jean - Georges Vongerichten 's Vong , both in Half Moon Bay 's Mezza Luna,List([10, 150)))	He earned his reputation for creating and operating exciting and inventive bar and dining venues at places like Jean-Georges Vongerichten's Vong and The Berkeley Knightsbridge, both in London, Half Moon Bay's Mezza Luna, Palo Alto's Cafe Riace, and San Mateo's AquaPazza.
0.46321337686369213		SimpleArgument(his,List([0, 2)))	Relation(earned,List([3, 9)))	SimpleArgument(his reputation for operating exciting bar venues at places like The Berkeley Knightsbridge , both in Half Moon Bay 's Mezza Luna,List([10, 138)))	He earned his reputation for creating and operating exciting and inventive bar and dining venues at places like Jean-Georges Vongerichten's Vong and The Berkeley Knightsbridge, both in London, Half Moon Bay's Mezza Luna, Palo Alto's Cafe Riace, and San Mateo's AquaPazza.
0.46321337686369213		SimpleArgument(his,List([0, 2)))	Relation(earned,List([3, 9)))	SimpleArgument(his reputation for operating exciting bar venues at places like Jean - Georges Vongerichten 's Vong , both in Half Moon Bay 's Mezza Luna,List([10, 147)))	He earned his reputation for creating and operating exciting and inventive bar and dining venues at places like Jean-Georges Vongerichten's Vong and The Berkeley Knightsbridge, both in London, Half Moon Bay's Mezza Luna, Palo Alto's Cafe Riace, and San Mateo's AquaPazza.
0.46321337686369213		SimpleArgument(his,List([0, 2)))	Relation(earned,List([3, 9)))	SimpleArgument(his reputation for operating inventive dining venues at places like The Berkeley Knightsbridge , both in London,List([10, 121)))	He earned his reputation for creating and operating exciting and inventive bar and dining venues at places like Jean-Georges Vongerichten's Vong and The Berkeley Knightsbridge, both in London, Half Moon Bay's Mezza Luna, Palo Alto's Cafe Riace, and San Mateo's AquaPazza.
0.46321337686369213		SimpleArgument(his,List([0, 2)))	Relation(earned,List([3, 9)))	SimpleArgument(his reputation for operating inventive dining venues at places like Jean - Georges Vongerichten 's Vong , both in London,List([10, 130)))	He earned his reputation for creating and operating exciting and inventive bar and dining venues at places like Jean-Georges Vongerichten's Vong and The Berkeley Knightsbridge, both in London, Half Moon Bay's Mezza Luna, Palo Alto's Cafe Riace, and San Mateo's AquaPazza.
0.46321337686369213		SimpleArgument(his,List([0, 2)))	Relation(earned,List([3, 9)))	SimpleArgument(his reputation for operating inventive bar venues at places like The Berkeley Knightsbridge , both in London,List([10, 118)))	He earned his reputation for creating and operating exciting and inventive bar and dining venues at places like Jean-Georges Vongerichten's Vong and The Berkeley Knightsbridge, both in London, Half Moon Bay's Mezza Luna, Palo Alto's Cafe Riace, and San Mateo's AquaPazza.
0.46321337686369213		SimpleArgument(his,List([0, 2)))	Relation(earned,List([3, 9)))	SimpleArgument(his reputation for operating inventive bar venues at places like Jean - Georges Vongerichten 's Vong , both in London,List([10, 127)))	He earned his reputation for creating and operating exciting and inventive bar and dining venues at places like Jean-Georges Vongerichten's Vong and The Berkeley Knightsbridge, both in London, Half Moon Bay's Mezza Luna, Palo Alto's Cafe Riace, and San Mateo's AquaPazza.
0.46321337686369213		SimpleArgument(his,List([0, 2)))	Relation(earned,List([3, 9)))	SimpleArgument(his reputation for operating exciting dining venues at places like The Berkeley Knightsbridge , both in London,List([10, 120)))	He earned his reputation for creating and operating exciting and inventive bar and dining venues at places like Jean-Georges Vongerichten's Vong and The Berkeley Knightsbridge, both in London, Half Moon Bay's Mezza Luna, Palo Alto's Cafe Riace, and San Mateo's AquaPazza.
0.46321337686369213		SimpleArgument(his,List([0, 2)))	Relation(earned,List([3, 9)))	SimpleArgument(his reputation for operating exciting dining venues at places like Jean - Georges Vongerichten 's Vong , both in London,List([10, 129)))	He earned his reputation for creating and operating exciting and inventive bar and dining venues at places like Jean-Georges Vongerichten's Vong and The Berkeley Knightsbridge, both in London, Half Moon Bay's Mezza Luna, Palo Alto's Cafe Riace, and San Mateo's AquaPazza.
0.46321337686369213		SimpleArgument(his,List([0, 2)))	Relation(earned,List([3, 9)))	SimpleArgument(his reputation for operating exciting bar venues at places like The Berkeley Knightsbridge , both in London,List([10, 117)))	He earned his reputation for creating and operating exciting and inventive bar and dining venues at places like Jean-Georges Vongerichten's Vong and The Berkeley Knightsbridge, both in London, Half Moon Bay's Mezza Luna, Palo Alto's Cafe Riace, and San Mateo's AquaPazza.
0.46321337686369213		SimpleArgument(his,List([0, 2)))	Relation(earned,List([3, 9)))	SimpleArgument(his reputation for operating exciting bar venues at places like Jean - Georges Vongerichten 's Vong , both in London,List([10, 126)))	He earned his reputation for creating and operating exciting and inventive bar and dining venues at places like Jean-Georges Vongerichten's Vong and The Berkeley Knightsbridge, both in London, Half Moon Bay's Mezza Luna, Palo Alto's Cafe Riace, and San Mateo's AquaPazza.
0.46321337686369213		SimpleArgument(his,List([0, 2)))	Relation(earned,List([3, 9)))	SimpleArgument(his reputation for creating , both in Half Moon Bay 's Mezza Luna,List([10, 75)))	He earned his reputation for creating and operating exciting and inventive bar and dining venues at places like Jean-Georges Vongerichten's Vong and The Berkeley Knightsbridge, both in London, Half Moon Bay's Mezza Luna, Palo Alto's Cafe Riace, and San Mateo's AquaPazza.
0.30899953469486874		SimpleArgument(his,List([0, 2)))	Relation(earned,List([3, 9)))	SimpleArgument(his reputation for creating,List([10, 37)))	He earned his reputation for creating and operating exciting and inventive bar and dining venues at places like Jean-Georges Vongerichten's Vong and The Berkeley Knightsbridge, both in London, Half Moon Bay's Mezza Luna, Palo Alto's Cafe Riace, and San Mateo's AquaPazza.
0.8841701665203853		SimpleArgument(the synergy,List([63, 74)))	Relation(has created,List([78, 89)))	SimpleArgument(his,List([75, 77)))	As a resident of San Carlos, with his wife and two sons, Enzo is enjoying the two-minute commute and the synergy he has created with his beloved San Carlos community.
0.9231320349505967		SimpleArgument(his,List([46, 50)))	Relation(is enjoying,List([51, 62)))	SimpleArgument(the synergy he has created with his beloved San Carlos community,List([63, 127)))	As a resident of San Carlos, with his wife and two sons, Enzo is enjoying the two-minute commute and the synergy he has created with his beloved San Carlos community.
0.3853208301752743		SimpleArgument(his,List([46, 50)))	Relation([is] wife [of],List([39, 43)))	SimpleArgument(him,List([35, 38)))	As a resident of San Carlos, with his wife and two sons, Enzo is enjoying the two-minute commute and the synergy he has created with his beloved San Carlos community.
0.9197759696552441		SimpleArgument(his,List([46, 50)))	Relation(is enjoying,List([51, 62)))	SimpleArgument(the two - minute commute,List([63, 87)))	As a resident of San Carlos, with his wife and two sons, Enzo is enjoying the two-minute commute and the synergy he has created with his beloved San Carlos community.
