0.9193320304116367		SimpleArgument(a boutique architectural firm located in New York City,List([32, 86)))	Relation(generate,List([94, 102)))	SimpleArgument(meaningful impact for our clients,List([103, 136)))	Robert Kahn Architect, PC, is a boutique architectural firm located in New York City, selectively working on projects that engage our personal interest and thus generate meaningful impact for our clients.
0.8847999636040884		SimpleArgument(Robert Kahn,List([0, 4)))	Relation(is a fellow of,List([5, 19)))	SimpleArgument(the American Academy,List([20, 40)))	Kahn is a fellow of the American Academy in Rome, and has received numerous awards from the American Institute of Architects (AIA).
0.9040259452709256		SimpleArgument(Robert Kahn,List([0, 4)))	Relation(is,List([5, 7)))	SimpleArgument(a fellow of the American Academy in Rome,List([8, 48)))	Kahn is a fellow of the American Academy in Rome, and has received numerous awards from the American Institute of Architects (AIA).
0.9372494423173455		SimpleArgument(the Distinguished Alumnus Award from the Washington University School of Architecture and the Glassman Prize for Design Excellence from Yale University,List([0, 8)))	Relation(has been,List([9, 17)))	SimpleArgument(fortunate to attract many clients from the creative arts , including film directors,List([18, 101)))	The firm has been fortunate to attract many clients from the creative arts, including Haverford College, the Classic Stage Company, Lincoln Center Theaters, and Greene Street Films; actors Kevin Kline and Phoebe Cates, Daniel Day-Lewis and Rebecca Miller, and Mary-Louise Parker; playwright David Mamet; film directors Wes Anderson and Nicholas Hytner; artist Frank Stella; and musician Adam Duritz
0.9472929138282772		SimpleArgument(the Distinguished Alumnus Award from the Washington University School of Architecture and the Glassman Prize for Design Excellence from Yale University,List([0, 8)))	Relation(has been,List([9, 17)))	SimpleArgument(fortunate to attract many clients from the creative arts , including film directors Wes Anderson ; artist Frank Stella,List([18, 136)))	The firm has been fortunate to attract many clients from the creative arts, including Haverford College, the Classic Stage Company, Lincoln Center Theaters, and Greene Street Films; actors Kevin Kline and Phoebe Cates, Daniel Day-Lewis and Rebecca Miller, and Mary-Louise Parker; playwright David Mamet; film directors Wes Anderson and Nicholas Hytner; artist Frank Stella; and musician Adam Duritz
0.9472929138282772		SimpleArgument(the Distinguished Alumnus Award from the Washington University School of Architecture and the Glassman Prize for Design Excellence from Yale University,List([0, 8)))	Relation(has been,List([9, 17)))	SimpleArgument(fortunate to attract many clients from the creative arts , including actors Phoebe Cates , Rebecca Miller,List([18, 123)))	The firm has been fortunate to attract many clients from the creative arts, including Haverford College, the Classic Stage Company, Lincoln Center Theaters, and Greene Street Films; actors Kevin Kline and Phoebe Cates, Daniel Day-Lewis and Rebecca Miller, and Mary-Louise Parker; playwright David Mamet; film directors Wes Anderson and Nicholas Hytner; artist Frank Stella; and musician Adam Duritz
0.9472929138282772		SimpleArgument(the Distinguished Alumnus Award from the Washington University School of Architecture and the Glassman Prize for Design Excellence from Yale University,List([0, 8)))	Relation(has been,List([9, 17)))	SimpleArgument(fortunate to attract many clients from the creative arts , including actors Phoebe Cates , Daniel Day - Lewis,List([18, 127)))	The firm has been fortunate to attract many clients from the creative arts, including Haverford College, the Classic Stage Company, Lincoln Center Theaters, and Greene Street Films; actors Kevin Kline and Phoebe Cates, Daniel Day-Lewis and Rebecca Miller, and Mary-Louise Parker; playwright David Mamet; film directors Wes Anderson and Nicholas Hytner; artist Frank Stella; and musician Adam Duritz
0.9472929138282772		SimpleArgument(the Distinguished Alumnus Award from the Washington University School of Architecture and the Glassman Prize for Design Excellence from Yale University,List([0, 8)))	Relation(has been,List([9, 17)))	SimpleArgument(fortunate to attract many clients from the creative arts , including actors Kevin Kline , Rebecca Miller,List([18, 122)))	The firm has been fortunate to attract many clients from the creative arts, including Haverford College, the Classic Stage Company, Lincoln Center Theaters, and Greene Street Films; actors Kevin Kline and Phoebe Cates, Daniel Day-Lewis and Rebecca Miller, and Mary-Louise Parker; playwright David Mamet; film directors Wes Anderson and Nicholas Hytner; artist Frank Stella; and musician Adam Duritz
0.9472929138282772		SimpleArgument(the Distinguished Alumnus Award from the Washington University School of Architecture and the Glassman Prize for Design Excellence from Yale University,List([0, 8)))	Relation(has been,List([9, 17)))	SimpleArgument(fortunate to attract many clients from the creative arts , including actors Kevin Kline , Daniel Day - Lewis,List([18, 126)))	The firm has been fortunate to attract many clients from the creative arts, including Haverford College, the Classic Stage Company, Lincoln Center Theaters, and Greene Street Films; actors Kevin Kline and Phoebe Cates, Daniel Day-Lewis and Rebecca Miller, and Mary-Louise Parker; playwright David Mamet; film directors Wes Anderson and Nicholas Hytner; artist Frank Stella; and musician Adam Duritz
0.3808531264769592		SimpleArgument(Adam Duritz,List([106, 117)))	Relation([is] musician [of],List([97, 105)))	SimpleArgument(Haverford,List([87, 96)))	The firm has been fortunate to attract many clients from the creative arts, including Haverford College, the Classic Stage Company, Lincoln Center Theaters, and Greene Street Films; actors Kevin Kline and Phoebe Cates, Daniel Day-Lewis and Rebecca Miller, and Mary-Louise Parker; playwright David Mamet; film directors Wes Anderson and Nicholas Hytner; artist Frank Stella; and musician Adam Duritz
0.9382433616531214		SimpleArgument(the Distinguished Alumnus Award from the Washington University School of Architecture and the Glassman Prize for Design Excellence from Yale University,List([0, 8)))	Relation(to attract,List([28, 38)))	SimpleArgument(many clients from the creative arts , including Haverford musician Adam Duritz,List([39, 117)))	The firm has been fortunate to attract many clients from the creative arts, including Haverford College, the Classic Stage Company, Lincoln Center Theaters, and Greene Street Films; actors Kevin Kline and Phoebe Cates, Daniel Day-Lewis and Rebecca Miller, and Mary-Louise Parker; playwright David Mamet; film directors Wes Anderson and Nicholas Hytner; artist Frank Stella; and musician Adam Duritz
0.9472929138282772		SimpleArgument(the Distinguished Alumnus Award from the Washington University School of Architecture and the Glassman Prize for Design Excellence from Yale University,List([0, 8)))	Relation(has been,List([9, 17)))	SimpleArgument(fortunate to attract many clients from the creative arts , including Haverford musician Adam Duritz,List([18, 117)))	The firm has been fortunate to attract many clients from the creative arts, including Haverford College, the Classic Stage Company, Lincoln Center Theaters, and Greene Street Films; actors Kevin Kline and Phoebe Cates, Daniel Day-Lewis and Rebecca Miller, and Mary-Louise Parker; playwright David Mamet; film directors Wes Anderson and Nicholas Hytner; artist Frank Stella; and musician Adam Duritz
0.9472929138282772		SimpleArgument(the Distinguished Alumnus Award from the Washington University School of Architecture and the Glassman Prize for Design Excellence from Yale University,List([0, 8)))	Relation(has been,List([9, 17)))	SimpleArgument(fortunate to attract many clients from the creative arts , including playwright David Mamet,List([18, 109)))	The firm has been fortunate to attract many clients from the creative arts, including Haverford College, the Classic Stage Company, Lincoln Center Theaters, and Greene Street Films; actors Kevin Kline and Phoebe Cates, Daniel Day-Lewis and Rebecca Miller, and Mary-Louise Parker; playwright David Mamet; film directors Wes Anderson and Nicholas Hytner; artist Frank Stella; and musician Adam Duritz
0.9472929138282772		SimpleArgument(the Distinguished Alumnus Award from the Washington University School of Architecture and the Glassman Prize for Design Excellence from Yale University,List([0, 8)))	Relation(has been,List([9, 17)))	SimpleArgument(fortunate to attract many clients from the creative arts , including Mary - Louise Parker,List([18, 107)))	The firm has been fortunate to attract many clients from the creative arts, including Haverford College, the Classic Stage Company, Lincoln Center Theaters, and Greene Street Films; actors Kevin Kline and Phoebe Cates, Daniel Day-Lewis and Rebecca Miller, and Mary-Louise Parker; playwright David Mamet; film directors Wes Anderson and Nicholas Hytner; artist Frank Stella; and musician Adam Duritz
0.9472929138282772		SimpleArgument(the Distinguished Alumnus Award from the Washington University School of Architecture and the Glassman Prize for Design Excellence from Yale University,List([0, 8)))	Relation(has been,List([9, 17)))	SimpleArgument(fortunate to attract many clients from the creative arts , including Greene Street Films,List([18, 106)))	The firm has been fortunate to attract many clients from the creative arts, including Haverford College, the Classic Stage Company, Lincoln Center Theaters, and Greene Street Films; actors Kevin Kline and Phoebe Cates, Daniel Day-Lewis and Rebecca Miller, and Mary-Louise Parker; playwright David Mamet; film directors Wes Anderson and Nicholas Hytner; artist Frank Stella; and musician Adam Duritz
0.3808531264769592		SimpleArgument(Theaters,List([102, 110)))	Relation([is] Center [of],List([95, 101)))	SimpleArgument(Lincoln,List([87, 94)))	The firm has been fortunate to attract many clients from the creative arts, including Haverford College, the Classic Stage Company, Lincoln Center Theaters, and Greene Street Films; actors Kevin Kline and Phoebe Cates, Daniel Day-Lewis and Rebecca Miller, and Mary-Louise Parker; playwright David Mamet; film directors Wes Anderson and Nicholas Hytner; artist Frank Stella; and musician Adam Duritz
0.9472929138282772		SimpleArgument(the Distinguished Alumnus Award from the Washington University School of Architecture and the Glassman Prize for Design Excellence from Yale University,List([0, 8)))	Relation(has been,List([9, 17)))	SimpleArgument(fortunate to attract many clients from the creative arts , including Lincoln Center Theaters,List([18, 110)))	The firm has been fortunate to attract many clients from the creative arts, including Haverford College, the Classic Stage Company, Lincoln Center Theaters, and Greene Street Films; actors Kevin Kline and Phoebe Cates, Daniel Day-Lewis and Rebecca Miller, and Mary-Louise Parker; playwright David Mamet; film directors Wes Anderson and Nicholas Hytner; artist Frank Stella; and musician Adam Duritz
0.9472929138282772		SimpleArgument(the Distinguished Alumnus Award from the Washington University School of Architecture and the Glassman Prize for Design Excellence from Yale University,List([0, 8)))	Relation(has been,List([9, 17)))	SimpleArgument(fortunate to attract many clients from the creative arts , including the Classic Stage Company,List([18, 112)))	The firm has been fortunate to attract many clients from the creative arts, including Haverford College, the Classic Stage Company, Lincoln Center Theaters, and Greene Street Films; actors Kevin Kline and Phoebe Cates, Daniel Day-Lewis and Rebecca Miller, and Mary-Louise Parker; playwright David Mamet; film directors Wes Anderson and Nicholas Hytner; artist Frank Stella; and musician Adam Duritz
0.8872966301155124		SimpleArgument(the Distinguished Alumnus Award from the Washington University School of Architecture and the Glassman Prize for Design Excellence from Yale University,List([0, 8)))	Relation(to attract,List([28, 38)))	SimpleArgument(many clients,List([39, 51)))	The firm has been fortunate to attract many clients from the creative arts, including Haverford College, the Classic Stage Company, Lincoln Center Theaters, and Greene Street Films; actors Kevin Kline and Phoebe Cates, Daniel Day-Lewis and Rebecca Miller, and Mary-Louise Parker; playwright David Mamet; film directors Wes Anderson and Nicholas Hytner; artist Frank Stella; and musician Adam Duritz
0.9472929138282772		SimpleArgument(the Distinguished Alumnus Award from the Washington University School of Architecture and the Glassman Prize for Design Excellence from Yale University,List([0, 8)))	Relation(has been,List([9, 17)))	SimpleArgument(fortunate to attract many clients from the creative arts , including Haverford College,List([18, 104)))	The firm has been fortunate to attract many clients from the creative arts, including Haverford College, the Classic Stage Company, Lincoln Center Theaters, and Greene Street Films; actors Kevin Kline and Phoebe Cates, Daniel Day-Lewis and Rebecca Miller, and Mary-Louise Parker; playwright David Mamet; film directors Wes Anderson and Nicholas Hytner; artist Frank Stella; and musician Adam Duritz
0.9436221120476838		SimpleArgument(Kahn 's work,List([0, 12)))	Relation(has been featured in,List([13, 30), [31, 33)))	SimpleArgument(The New York Times,List([34, 52)))	Kahn's work has been featured in Architectural Digest, House & Garden, Metropolitan Home, The New York Times Magazine, and The New York Times, among many other publications.
0.9436221120476838		SimpleArgument(Kahn 's work,List([0, 12)))	Relation(has been featured in,List([13, 30), [31, 33)))	SimpleArgument(The New York Times Magazine,List([34, 61)))	Kahn's work has been featured in Architectural Digest, House & Garden, Metropolitan Home, The New York Times Magazine, and The New York Times, among many other publications.
0.9436221120476838		SimpleArgument(Kahn 's work,List([0, 12)))	Relation(has been featured in,List([13, 30), [31, 33)))	SimpleArgument(Metropolitan Home,List([34, 51)))	Kahn's work has been featured in Architectural Digest, House & Garden, Metropolitan Home, The New York Times Magazine, and The New York Times, among many other publications.
0.9436221120476838		SimpleArgument(Kahn 's work,List([0, 12)))	Relation(has been featured in,List([13, 30), [31, 33)))	SimpleArgument(House & Garden,List([34, 48)))	Kahn's work has been featured in Architectural Digest, House & Garden, Metropolitan Home, The New York Times Magazine, and The New York Times, among many other publications.
0.9436221120476838		SimpleArgument(Kahn 's work,List([0, 12)))	Relation(has been featured in,List([13, 30), [31, 33)))	SimpleArgument(Architectural Digest,List([34, 54)))	Kahn's work has been featured in Architectural Digest, House & Garden, Metropolitan Home, The New York Times Magazine, and The New York Times, among many other publications.
0.5961061943937731		SimpleArgument(Robert Kahn,List([48, 50)))	Relation(held a Davenport Chair Professorship,List([51, 55), [56, 87)))	SpatialArgument(Yale University,List([24, 39)))	He has taught design at Columbia University, Ohio State University, and Yale University, where he held a Davenport Chair Professorship.
0.4978219019954182		SimpleArgument(Robert Kahn,List([0, 2)))	Relation(has taught design at,List([3, 13), [14, 20), [21, 23)))	SpatialArgument(Yale University,List([24, 39)))	He has taught design at Columbia University, Ohio State University, and Yale University, where he held a Davenport Chair Professorship.
0.5961061943937731		SimpleArgument(Robert Kahn,List([54, 56)))	Relation(held a Davenport Chair Professorship,List([57, 61), [62, 93)))	SpatialArgument(Ohio State University,List([24, 45)))	He has taught design at Columbia University, Ohio State University, and Yale University, where he held a Davenport Chair Professorship.
0.4978219019954182		SimpleArgument(Robert Kahn,List([0, 2)))	Relation(has taught design at,List([3, 13), [14, 20), [21, 23)))	SpatialArgument(Ohio State University,List([24, 45)))	He has taught design at Columbia University, Ohio State University, and Yale University, where he held a Davenport Chair Professorship.
0.38089450366724514		SimpleArgument(Professorship,List([78, 91)))	Relation([is] Chair [of],List([72, 77)))	SimpleArgument(Davenport,List([62, 71)))	He has taught design at Columbia University, Ohio State University, and Yale University, where he held a Davenport Chair Professorship.
0.5961061943937731		SimpleArgument(Robert Kahn,List([52, 54)))	Relation(held a Davenport Chair Professorship,List([55, 59), [60, 91)))	SpatialArgument(Columbia University,List([24, 43)))	He has taught design at Columbia University, Ohio State University, and Yale University, where he held a Davenport Chair Professorship.
0.5680679595514976		SimpleArgument(Robert Kahn,List([52, 54)))	Relation(held,List([55, 59)))	SimpleArgument(a Davenport Chair Professorship,List([60, 91)))	He has taught design at Columbia University, Ohio State University, and Yale University, where he held a Davenport Chair Professorship.
0.4978219019954182		SimpleArgument(Robert Kahn,List([0, 2)))	Relation(has taught design at,List([3, 13), [14, 20), [21, 23)))	SpatialArgument(Columbia University,List([24, 43)))	He has taught design at Columbia University, Ohio State University, and Yale University, where he held a Davenport Chair Professorship.
0.45170382506656653		SimpleArgument(Robert Kahn,List([0, 2)))	Relation(has taught,List([3, 13)))	SimpleArgument(design,List([14, 20)))	He has taught design at Columbia University, Ohio State University, and Yale University, where he held a Davenport Chair Professorship.
