0.9496088146718525	Context(a strategic marketing firm works,List([14, 51)))	SimpleArgument(a strategic marketing firm that works with CEOs of emerging technology companies,List([14, 94)))	Relation(to execute high - impact marketing to,List([95, 105), [106, 129), [130, 132)))	SimpleArgument(create explosive growth,List([133, 156)))	New Avenue is a strategic marketing firm that works with CEOs of emerging technology companies to develop and execute high-impact marketing and business strategies to create explosive growth.
0.9446299665351985		SimpleArgument(Aligning leadership to create a scalable business,List([2, 51)))	Relation(leads,List([146, 151)))	SimpleArgument(Creating distribution including partner channels , ecommerce sales teams * Raising investment funds based on the new business plan,List([154, 284)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9446299665351985		SimpleArgument(Aligning leadership to create a scalable business,List([2, 51)))	Relation(leads,List([146, 151)))	SimpleArgument(Creating distribution including partner channels , ecommerce sales teams * Raising investment funds based on the new strategy,List([154, 279)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9446299665351985		SimpleArgument(Aligning definition to create a scalable business,List([2, 51)))	Relation(leads,List([146, 151)))	SimpleArgument(Creating distribution including partner channels , direct sales teams * Raising investment funds based on the new strategic focus,List([154, 283)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9446299665351985		SimpleArgument(Aligning definition to create a scalable business,List([2, 51)))	Relation(leads,List([146, 151)))	SimpleArgument(Creating distribution including partner channels , direct sales teams * Raising investment funds based on the new business plan,List([154, 281)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9446299665351985		SimpleArgument(Aligning definition to create a scalable business,List([2, 51)))	Relation(leads,List([146, 151)))	SimpleArgument(Creating distribution including partner channels , direct sales teams * Raising investment funds based on the new strategy,List([154, 276)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9446299665351985		SimpleArgument(Aligning definition to create a scalable business,List([2, 51)))	Relation(leads,List([146, 151)))	SimpleArgument(Creating distribution including partner channels , ecommerce sales teams * Raising investment funds based on the new strategic focus,List([154, 286)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9446299665351985		SimpleArgument(Aligning definition to create a scalable business,List([2, 51)))	Relation(leads,List([146, 151)))	SimpleArgument(Creating distribution including partner channels , ecommerce sales teams * Raising investment funds based on the new business plan,List([154, 284)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9446299665351985		SimpleArgument(Aligning definition to create a scalable business,List([2, 51)))	Relation(leads,List([146, 151)))	SimpleArgument(Creating distribution including partner channels , ecommerce sales teams * Raising investment funds based on the new strategy,List([154, 279)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9446299665351985		SimpleArgument(Aligning service to create a scalable business,List([2, 48)))	Relation(leads,List([143, 148)))	SimpleArgument(Creating distribution including partner channels , direct sales teams * Raising investment funds based on the new strategic focus,List([151, 280)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9446299665351985		SimpleArgument(Aligning service to create a scalable business,List([2, 48)))	Relation(leads,List([143, 148)))	SimpleArgument(Creating distribution including partner channels , direct sales teams * Raising investment funds based on the new business plan,List([151, 278)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9446299665351985		SimpleArgument(Aligning service to create a scalable business,List([2, 48)))	Relation(leads,List([143, 148)))	SimpleArgument(Creating distribution including partner channels , direct sales teams * Raising investment funds based on the new strategy,List([151, 273)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9446299665351985		SimpleArgument(Aligning service to create a scalable business,List([2, 48)))	Relation(leads,List([143, 148)))	SimpleArgument(Creating distribution including partner channels , ecommerce sales teams * Raising investment funds based on the new strategic focus,List([151, 283)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9446299665351985		SimpleArgument(Aligning service to create a scalable business,List([2, 48)))	Relation(leads,List([143, 148)))	SimpleArgument(Creating distribution including partner channels , ecommerce sales teams * Raising investment funds based on the new business plan,List([151, 281)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9446299665351985		SimpleArgument(Aligning service to create a scalable business,List([2, 48)))	Relation(leads,List([143, 148)))	SimpleArgument(Creating distribution including partner channels , ecommerce sales teams * Raising investment funds based on the new strategy,List([151, 276)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9446299665351985		SimpleArgument(Aligning product to create a scalable business,List([2, 48)))	Relation(leads,List([143, 148)))	SimpleArgument(Creating distribution including partner channels , direct sales teams * Raising investment funds based on the new strategic focus,List([151, 280)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9446299665351985		SimpleArgument(Aligning product to create a scalable business,List([2, 48)))	Relation(leads,List([143, 148)))	SimpleArgument(Creating distribution including partner channels , direct sales teams * Raising investment funds based on the new business plan,List([151, 278)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9446299665351985		SimpleArgument(Aligning product to create a scalable business,List([2, 48)))	Relation(leads,List([143, 148)))	SimpleArgument(Creating distribution including partner channels , direct sales teams * Raising investment funds based on the new strategy,List([151, 273)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9446299665351985		SimpleArgument(Aligning product to create a scalable business,List([2, 48)))	Relation(leads,List([143, 148)))	SimpleArgument(Creating distribution including partner channels , ecommerce sales teams * Raising investment funds based on the new strategic focus,List([151, 283)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9446299665351985		SimpleArgument(Aligning product to create a scalable business,List([2, 48)))	Relation(leads,List([143, 148)))	SimpleArgument(Creating distribution including partner channels , ecommerce sales teams * Raising investment funds based on the new business plan,List([151, 281)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9446299665351985		SimpleArgument(Aligning product to create a scalable business,List([2, 48)))	Relation(leads,List([143, 148)))	SimpleArgument(Creating distribution including partner channels , ecommerce sales teams * Raising investment funds based on the new strategy,List([151, 276)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.896604430840561		SimpleArgument(a scalable business,List([36, 55)))	Relation(Developing,List([58, 68)))	SimpleArgument(the core messaging platform,List([69, 96)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9494724309630023		SimpleArgument(Aligning leadership to create a compelling market message,List([2, 59)))	Relation(leads,List([154, 159)))	SimpleArgument(Creating distribution including partner channels , direct sales teams * Raising investment funds based on the new strategic focus,List([162, 291)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9494724309630023		SimpleArgument(Aligning leadership to create a compelling market message,List([2, 59)))	Relation(leads,List([154, 159)))	SimpleArgument(Creating distribution including partner channels , direct sales teams * Raising investment funds based on the new business plan,List([162, 289)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9494724309630023		SimpleArgument(Aligning leadership to create a compelling market message,List([2, 59)))	Relation(leads,List([154, 159)))	SimpleArgument(Creating distribution including partner channels , direct sales teams * Raising investment funds based on the new strategy,List([162, 284)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9494724309630023		SimpleArgument(Aligning leadership to create a compelling market message,List([2, 59)))	Relation(leads,List([154, 159)))	SimpleArgument(Creating distribution including partner channels , ecommerce sales teams * Raising investment funds based on the new strategic focus,List([162, 294)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9494724309630023		SimpleArgument(Aligning leadership to create a compelling market message,List([2, 59)))	Relation(leads,List([154, 159)))	SimpleArgument(Creating distribution including partner channels , ecommerce sales teams * Raising investment funds based on the new business plan,List([162, 292)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9494724309630023		SimpleArgument(Aligning leadership to create a compelling market message,List([2, 59)))	Relation(leads,List([154, 159)))	SimpleArgument(Creating distribution including partner channels , ecommerce sales teams * Raising investment funds based on the new strategy,List([162, 287)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9336085816198534		SimpleArgument(Executing cost - effective marketing,List([102, 138)))	Relation(leads,List([153, 158)))	SimpleArgument(Creating distribution including partner channels , direct sales teams * Raising investment funds based on the new strategic focus,List([161, 290)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9336085816198534		SimpleArgument(Executing cost - effective marketing,List([102, 138)))	Relation(leads,List([153, 158)))	SimpleArgument(Creating distribution including partner channels , direct sales teams * Raising investment funds based on the new business plan,List([161, 288)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9336085816198534		SimpleArgument(Executing cost - effective marketing,List([102, 138)))	Relation(leads,List([153, 158)))	SimpleArgument(Creating distribution including partner channels , direct sales teams * Raising investment funds based on the new strategy,List([161, 283)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9336085816198534		SimpleArgument(Executing cost - effective marketing,List([102, 138)))	Relation(leads,List([153, 158)))	SimpleArgument(Creating distribution including partner channels , ecommerce sales teams * Raising investment funds based on the new strategic focus,List([161, 293)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9336085816198534		SimpleArgument(Executing cost - effective marketing,List([102, 138)))	Relation(leads,List([153, 158)))	SimpleArgument(Creating distribution including partner channels , ecommerce sales teams * Raising investment funds based on the new business plan,List([161, 291)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9336085816198534		SimpleArgument(Executing cost - effective marketing,List([102, 138)))	Relation(leads,List([153, 158)))	SimpleArgument(Creating distribution including partner channels , ecommerce sales teams * Raising investment funds based on the new strategy,List([161, 286)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9052256377408016		SimpleArgument(a compelling market message,List([31, 58)))	Relation(Developing,List([61, 71)))	SimpleArgument(the core messaging platform,List([72, 99)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9494724309630023		SimpleArgument(Aligning definition to create a compelling market message,List([2, 59)))	Relation(leads,List([154, 159)))	SimpleArgument(Creating distribution including partner channels , direct sales teams * Raising investment funds based on the new strategic focus,List([162, 291)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9494724309630023		SimpleArgument(Aligning definition to create a compelling market message,List([2, 59)))	Relation(leads,List([154, 159)))	SimpleArgument(Creating distribution including partner channels , direct sales teams * Raising investment funds based on the new business plan,List([162, 289)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9494724309630023		SimpleArgument(Aligning definition to create a compelling market message,List([2, 59)))	Relation(leads,List([154, 159)))	SimpleArgument(Creating distribution including partner channels , direct sales teams * Raising investment funds based on the new strategy,List([162, 284)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9494724309630023		SimpleArgument(Aligning definition to create a compelling market message,List([2, 59)))	Relation(leads,List([154, 159)))	SimpleArgument(Creating distribution including partner channels , ecommerce sales teams * Raising investment funds based on the new strategic focus,List([162, 294)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9494724309630023		SimpleArgument(Aligning definition to create a compelling market message,List([2, 59)))	Relation(leads,List([154, 159)))	SimpleArgument(Creating distribution including partner channels , ecommerce sales teams * Raising investment funds based on the new business plan,List([162, 292)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9494724309630023		SimpleArgument(Aligning definition to create a compelling market message,List([2, 59)))	Relation(leads,List([154, 159)))	SimpleArgument(Creating distribution including partner channels , ecommerce sales teams * Raising investment funds based on the new strategy,List([162, 287)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
0.9494724309630023		SimpleArgument(Aligning service to create a compelling market message,List([2, 56)))	Relation(leads,List([151, 156)))	SimpleArgument(Creating distribution including partner channels , direct sales teams * Raising investment funds based on the new strategic focus,List([159, 288)))	* Aligning the product, business model, product or service definition, marketing and leadership to create a compelling market message and a scalable business     * Developing the core marketing positioning and messaging platform     * Executing cost-effective marketing that build awareness and generate leads     * Creating distribution including partner channels, ecommerce and direct sales teams     * Raising investment funds based on the new strategy, business plan and strategic focus
