0.9678478279394086		SimpleArgument(Aladdin Cleaners Inc,List([0, 20)))	Relation(is,List([23, 25)))	SimpleArgument(one of the largest single plant retail locations in the Western New York area,List([26, 103)))	Aladdin Cleaners Inc., is one of the largest single plant retail locations in the Western New York area.
0.3010306049122031	Context(The skill level of the personnel at Aladdin Cleaners allows them to focus,List([0, 73)))	SimpleArgument(them,List([60, 64)))	Relation(to focus on difficult issues such as spot removal cleaning,List([65, 73), [74, 76)))	SimpleArgument(high end garments such as wedding gowns,List([128, 167)))	The skill and experience level of the personnel at Aladdin Cleaners allows them to focus on difficult issues such as spot removal and cleaning high end garments such as suits, dresses, shirts, wedding gowns and formal ware.
0.9453909836548555		SimpleArgument(The skill level of the personnel at Aladdin Cleaners,List([0, 52)))	Relation(allows,List([53, 59)))	SimpleArgument(them to focus on difficult issues such as spot removal and cleaning high end garments such as wedding gowns,List([60, 167)))	The skill and experience level of the personnel at Aladdin Cleaners allows them to focus on difficult issues such as spot removal and cleaning high end garments such as suits, dresses, shirts, wedding gowns and formal ware.
0.5140598836732946	Context(The skill level of the personnel at Aladdin Cleaners allows,List([0, 59)))	SimpleArgument(them,List([60, 64)))	Relation(to focus on,List([65, 73), [74, 76)))	SimpleArgument(difficult issues such as spot removal and cleaning high end garments such as shirts,List([77, 160)))	The skill and experience level of the personnel at Aladdin Cleaners allows them to focus on difficult issues such as spot removal and cleaning high end garments such as suits, dresses, shirts, wedding gowns and formal ware.
0.9453909836548555		SimpleArgument(The skill level of the personnel at Aladdin Cleaners,List([0, 52)))	Relation(allows,List([53, 59)))	SimpleArgument(them to focus on difficult issues such as spot removal and cleaning high end garments such as shirts,List([60, 160)))	The skill and experience level of the personnel at Aladdin Cleaners allows them to focus on difficult issues such as spot removal and cleaning high end garments such as suits, dresses, shirts, wedding gowns and formal ware.
0.3010306049122031	Context(The skill level of the personnel at Aladdin Cleaners allows them to focus,List([0, 73)))	SimpleArgument(them,List([60, 64)))	Relation(to focus on difficult issues such as spot removal cleaning,List([65, 73), [74, 76)))	SimpleArgument(high end garments such as dresses,List([128, 161)))	The skill and experience level of the personnel at Aladdin Cleaners allows them to focus on difficult issues such as spot removal and cleaning high end garments such as suits, dresses, shirts, wedding gowns and formal ware.
0.39746064682094406	Context(The skill level of the personnel at Aladdin Cleaners allows,List([0, 59)))	SimpleArgument(them,List([60, 64)))	Relation(to focus on,List([65, 73), [74, 76)))	SimpleArgument(difficult issues such as spot removal,List([77, 114)))	The skill and experience level of the personnel at Aladdin Cleaners allows them to focus on difficult issues such as spot removal and cleaning high end garments such as suits, dresses, shirts, wedding gowns and formal ware.
0.9453909836548555		SimpleArgument(The skill level of the personnel at Aladdin Cleaners,List([0, 52)))	Relation(allows,List([53, 59)))	SimpleArgument(them to focus on difficult issues such as spot removal and cleaning high end garments such as dresses,List([60, 161)))	The skill and experience level of the personnel at Aladdin Cleaners allows them to focus on difficult issues such as spot removal and cleaning high end garments such as suits, dresses, shirts, wedding gowns and formal ware.
0.5140598836732946	Context(The skill level of the personnel at Aladdin Cleaners allows,List([0, 59)))	SimpleArgument(them,List([60, 64)))	Relation(to focus on,List([65, 73), [74, 76)))	SimpleArgument(difficult issues such as spot removal and cleaning high end garments such as suits,List([77, 159)))	The skill and experience level of the personnel at Aladdin Cleaners allows them to focus on difficult issues such as spot removal and cleaning high end garments such as suits, dresses, shirts, wedding gowns and formal ware.
0.9453909836548555		SimpleArgument(The skill level of the personnel at Aladdin Cleaners,List([0, 52)))	Relation(allows,List([53, 59)))	SimpleArgument(them to focus on difficult issues such as spot removal and cleaning high end garments such as suits,List([60, 159)))	The skill and experience level of the personnel at Aladdin Cleaners allows them to focus on difficult issues such as spot removal and cleaning high end garments such as suits, dresses, shirts, wedding gowns and formal ware.
0.816575697747956		SimpleArgument(Shoe Repair,List([72, 83)))	Relation(Established in,List([84, 95), [96, 98)))	TemporalArgument(1939,List([99, 103)))	Dry Cleaning Services, Wet Cleaning, Bridal Gowns, Blankets, Area Rugs, Shoe Repair Established in 1939.
0.8772656277736296		SimpleArgument(family,List([11, 17)))	Relation(operated for,List([28, 36), [37, 40)))	TemporalArgument(over 70 years,List([41, 54)))	Aladdin Cleaners Inc., was established has been family owned and operated for over 70 years.
0.5129232809985469	Context(Pride is taken,List([0, 14)))	SimpleArgument(it,List([60, 62)))	Relation('s,List([63, 65)))	SimpleArgument(immigrants from Sybilla Grzella,List([66, 97)))	Pride is taken in all the work that is done at Aladdin from it's founder and my grandparents, immigrants from Germany, William and Sybilla Grzella, to my father: Guenter W. Schneider the current owner of over 40 years.
0.5129232809985469	Context(Pride is taken,List([0, 14)))	SimpleArgument(it,List([60, 62)))	Relation('s,List([63, 65)))	SimpleArgument(immigrants from William,List([66, 89)))	Pride is taken in all the work that is done at Aladdin from it's founder and my grandparents, immigrants from Germany, William and Sybilla Grzella, to my father: Guenter W. Schneider the current owner of over 40 years.
0.5129232809985469	Context(Pride is taken,List([0, 14)))	SimpleArgument(it,List([60, 62)))	Relation('s,List([63, 65)))	SimpleArgument(immigrants from Germany,List([66, 89)))	Pride is taken in all the work that is done at Aladdin from it's founder and my grandparents, immigrants from Germany, William and Sybilla Grzella, to my father: Guenter W. Schneider the current owner of over 40 years.
0.5680679595514976		SimpleArgument(it,List([60, 62)))	Relation('s,List([63, 65)))	SimpleArgument(Guenter W. Schneider,List([66, 86)))	Pride is taken in all the work that is done at Aladdin from it's founder and my grandparents, immigrants from Germany, William and Sybilla Grzella, to my father: Guenter W. Schneider the current owner of over 40 years.
0.9017692064117712	Context(it 's,List([60, 65)))	SimpleArgument(Pride,List([0, 5)))	Relation(is taken in,List([6, 14), [15, 17)))	SpatialArgument(all the work,List([18, 30)))	Pride is taken in all the work that is done at Aladdin from it's founder and my grandparents, immigrants from Germany, William and Sybilla Grzella, to my father: Guenter W. Schneider the current owner of over 40 years.
0.3220463072594942		SimpleArgument(it,List([60, 62)))	Relation('s,List([63, 65)))	SimpleArgument(my grandparents,List([66, 81)))	Pride is taken in all the work that is done at Aladdin from it's founder and my grandparents, immigrants from Germany, William and Sybilla Grzella, to my father: Guenter W. Schneider the current owner of over 40 years.
0.9125462839307745		SimpleArgument(all the work,List([18, 30)))	Relation(is done at,List([36, 43), [44, 46)))	SpatialArgument(Aladdin,List([47, 54)))	Pride is taken in all the work that is done at Aladdin from it's founder and my grandparents, immigrants from Germany, William and Sybilla Grzella, to my father: Guenter W. Schneider the current owner of over 40 years.
0.5222094630377523		SimpleArgument(it,List([60, 62)))	Relation('s,List([63, 65)))	SimpleArgument(founder,List([66, 73)))	Pride is taken in all the work that is done at Aladdin from it's founder and my grandparents, immigrants from Germany, William and Sybilla Grzella, to my father: Guenter W. Schneider the current owner of over 40 years.
0.9197759696552441		SimpleArgument(Pride,List([0, 5)))	Relation(is taken in,List([6, 14), [15, 17)))	SpatialArgument(all the work,List([18, 30)))	Pride is taken in all the work that is done at Aladdin from it's founder and my grandparents, immigrants from Germany, William and Sybilla Grzella, to my father: Guenter W. Schneider the current owner of over 40 years.
0.3853208301752743		SimpleArgument(William W. Perry,List([115, 131)))	Relation([is] husband [of],List([107, 114)))	SimpleArgument(hers,List([103, 106)))	The Management team includes: William G. Schneider (35 years of industry experience,) our sister: Kristine M. Perry and her husband William W. Perry.
0.9331122000034606		SimpleArgument(The Management team,List([0, 19)))	Relation(includes,List([20, 28)))	SimpleArgument(William G. Schneider,List([31, 51)))	The Management team includes: William G. Schneider (35 years of industry experience,) our sister: Kristine M. Perry and her husband William W. Perry.
0.666209933508205		SimpleArgument(The main plant,List([0, 14)))	Relation(was moved to its current location in Amherst in,List([37, 46), [60, 94), [95, 97)))	TemporalArgument(1968,List([98, 102)))	The main plant Aladdin Cleaners Inc. was moved from Buffalo to its current location in Amherst in 1968.
0.7871413173614515		SimpleArgument(The main plant,List([0, 14)))	Relation(was moved to,List([37, 46), [60, 62)))	SimpleArgument(its current location in Amherst,List([63, 94)))	The main plant Aladdin Cleaners Inc. was moved from Buffalo to its current location in Amherst in 1968.
0.9102564679916771		SimpleArgument(The main plant,List([0, 14)))	Relation(was moved to its current location in Amherst from,List([37, 46), [47, 86), [87, 94)))	SimpleArgument(Buffalo,List([52, 59)))	The main plant Aladdin Cleaners Inc. was moved from Buffalo to its current location in Amherst in 1968.
0.9644566551015289		SimpleArgument(This new location in the Town of Lancaster,List([0, 42)))	Relation(was opened,List([43, 53)))	TemporalArgument(June 1, 2011,List([54, 66)))	This new location in the Town of Lancaster was opened June 1, 2011.
