0.8847641879927497		SimpleArgument(PLLC,List([16, 20)))	Relation([is] Law Center [of],List([4, 14)))	SimpleArgument(Pew,List([0, 3)))	Pew Law Center, PLLC
0.30899953469486874		SimpleArgument(we,List([48, 50)))	Relation(are here to,List([51, 54), [55, 59), [60, 62)))	SimpleArgument(guide you through these difficult matters,List([63, 104)))	Whether you are stressed out by crushing debt, going up against the government regarding taxes or penalties owed, a business owner trying to navigate our legal system, or planning to take care of your family if something were ever to happen to you, we are here to help and guide you through these difficult and important matters.
0.8168011096700715	Context(a business owner trying,List([91, 114)))	SimpleArgument(a business owner,List([91, 107)))	Relation(trying to navigate,List([108, 114), [115, 126)))	SimpleArgument(our legal system,List([127, 143)))	Whether you are stressed out by crushing debt, going up against the government regarding taxes or penalties owed, a business owner trying to navigate our legal system, or planning to take care of your family if something were ever to happen to you, we are here to help and guide you through these difficult and important matters.
0.8168011096700715		SimpleArgument(a business owner,List([91, 107)))	Relation(trying to,List([108, 114), [115, 117)))	SimpleArgument(navigate our legal system,List([118, 143)))	Whether you are stressed out by crushing debt, going up against the government regarding taxes or penalties owed, a business owner trying to navigate our legal system, or planning to take care of your family if something were ever to happen to you, we are here to help and guide you through these difficult and important matters.
0.7130135287477929		SimpleArgument(penalties,List([74, 83)))	Relation(owed,List([84, 88)))		Whether you are stressed out by crushing debt, going up against the government regarding taxes or penalties owed, a business owner trying to navigate our legal system, or planning to take care of your family if something were ever to happen to you, we are here to help and guide you through these difficult and important matters.
0.7130135287477929		SimpleArgument(taxes,List([74, 79)))	Relation(owed,List([80, 84)))		Whether you are stressed out by crushing debt, going up against the government regarding taxes or penalties owed, a business owner trying to navigate our legal system, or planning to take care of your family if something were ever to happen to you, we are here to help and guide you through these difficult and important matters.
0.7950722565701456		SimpleArgument(something,List([72, 81)))	Relation(to happen to,List([92, 101), [102, 104)))	SimpleArgument(you,List([105, 108)))	Whether you are stressed out by crushing debt, going up against the government regarding taxes or penalties owed, a business owner trying to navigate our legal system, or planning to take care of your family if something were ever to happen to you, we are here to help and guide you through these difficult and important matters.
0.7487987465728897		SimpleArgument(something,List([72, 81)))	Relation(were,List([82, 86)))	SimpleArgument(ever,List([87, 91)))	Whether you are stressed out by crushing debt, going up against the government regarding taxes or penalties owed, a business owner trying to navigate our legal system, or planning to take care of your family if something were ever to happen to you, we are here to help and guide you through these difficult and important matters.
0.4649296389869295		SimpleArgument(you,List([8, 11)))	Relation(are stressed out by,List([12, 28), [29, 31)))	SimpleArgument(planning to take care of your family,List([32, 68)))	Whether you are stressed out by crushing debt, going up against the government regarding taxes or penalties owed, a business owner trying to navigate our legal system, or planning to take care of your family if something were ever to happen to you, we are here to help and guide you through these difficult and important matters.
0.16986108911692605		SimpleArgument(we,List([48, 50)))	Relation(to help,List([60, 67)))		Whether you are stressed out by crushing debt, going up against the government regarding taxes or penalties owed, a business owner trying to navigate our legal system, or planning to take care of your family if something were ever to happen to you, we are here to help and guide you through these difficult and important matters.
0.22506131975927415		SimpleArgument(we,List([48, 50)))	Relation(are here to,List([51, 54), [55, 59), [60, 62)))	SimpleArgument(help,List([63, 67)))	Whether you are stressed out by crushing debt, going up against the government regarding taxes or penalties owed, a business owner trying to navigate our legal system, or planning to take care of your family if something were ever to happen to you, we are here to help and guide you through these difficult and important matters.
0.22506131975927415		SimpleArgument(we,List([48, 50)))	Relation(are,List([51, 54)))	SimpleArgument(here,List([55, 59)))	Whether you are stressed out by crushing debt, going up against the government regarding taxes or penalties owed, a business owner trying to navigate our legal system, or planning to take care of your family if something were ever to happen to you, we are here to help and guide you through these difficult and important matters.
0.5750411108691293		SimpleArgument(you,List([8, 11)))	Relation(by crushing,List([29, 40)))	SimpleArgument(debt,List([41, 45)))	Whether you are stressed out by crushing debt, going up against the government regarding taxes or penalties owed, a business owner trying to navigate our legal system, or planning to take care of your family if something were ever to happen to you, we are here to help and guide you through these difficult and important matters.
0.31989095729150846		SimpleArgument(you,List([8, 11)))	Relation(are stressed out,List([12, 28)))		Whether you are stressed out by crushing debt, going up against the government regarding taxes or penalties owed, a business owner trying to navigate our legal system, or planning to take care of your family if something were ever to happen to you, we are here to help and guide you through these difficult and important matters.
0.302866339980142	Context(We stop,List([213, 220)))	SimpleArgument(You,List([0, 3)))	Relation(are NOT,List([4, 11)))	SimpleArgument(Alone,List([12, 17)))	You are NOT Alone! Bankruptcy - Chapter 7 - Chapter 11 - Chapter 13 Tax - Tax Relief - Offer in Compromise (settle IRS Debts for a fraction of what is owed.) - Installment Agreements - Back Taxes - Employment Tax We stop the IRS.
0.5031023801911841		SimpleArgument(We,List([213, 215)))	Relation(stop,List([216, 220)))	SimpleArgument(the IRS,List([221, 228)))	You are NOT Alone! Bankruptcy - Chapter 7 - Chapter 11 - Chapter 13 Tax - Tax Relief - Offer in Compromise (settle IRS Debts for a fraction of what is owed.) - Installment Agreements - Back Taxes - Employment Tax We stop the IRS.
0.9111779447320654		SimpleArgument(a law firm,List([49, 59)))	Relation(devoted to,List([60, 67), [68, 70)))	SimpleArgument(consumer rights,List([71, 86)))	In 2010, Mr. Pew established the Pew Law Center, a law firm devoted to consumer rights.
0.770783217584987		SimpleArgument(Mr. Pew,List([9, 16)))	Relation(established the Pew Law Center In,List([0, 2), [17, 40), [41, 47)))	TemporalArgument(2010,List([3, 7)))	In 2010, Mr. Pew established the Pew Law Center, a law firm devoted to consumer rights.
0.8866256386988218		SimpleArgument(Mr. Pew,List([9, 16)))	Relation(established,List([17, 28)))	SimpleArgument(the Pew Law Center,List([29, 47)))	In 2010, Mr. Pew established the Pew Law Center, a law firm devoted to consumer rights.
0.886695286966665		SimpleArgument(Mr. Pew,List([0, 7)))	Relation(was a Partner at,List([8, 24)))	SimpleArgument(a thriving law firm,List([25, 44)))	Mr. Pew was a Partner at a thriving law firm prior to forming the Pew Law Center.
0.866988217268912		SimpleArgument(Mr. Pew,List([0, 7)))	Relation(was a Partner,List([8, 11), [12, 21)))	TemporalArgument(prior to forming the Pew Law Center,List([45, 80)))	Mr. Pew was a Partner at a thriving law firm prior to forming the Pew Law Center.
0.8666492098582788		SimpleArgument(Mr. Pew,List([0, 7)))	Relation(was a Partner at,List([8, 11), [12, 21), [22, 24)))	SpatialArgument(a thriving law firm,List([25, 44)))	Mr. Pew was a Partner at a thriving law firm prior to forming the Pew Law Center.
0.9120890140090938		SimpleArgument(Mr. Pew,List([0, 7)))	Relation(was,List([8, 11)))	SimpleArgument(a Partner,List([12, 21)))	Mr. Pew was a Partner at a thriving law firm prior to forming the Pew Law Center.
0.896604430840561		SimpleArgument(a law firm,List([49, 59)))	Relation(is dedicated to,List([65, 77), [78, 80)))	SimpleArgument(legal results,List([81, 94)))	He left his partnership to fulfill his vision of a law firm that is dedicated to client satisfaction, compassion, and legal results.
0.896604430840561		SimpleArgument(a law firm,List([49, 59)))	Relation(is dedicated to,List([65, 77), [78, 80)))	SimpleArgument(compassion,List([81, 91)))	He left his partnership to fulfill his vision of a law firm that is dedicated to client satisfaction, compassion, and legal results.
0.896604430840561		SimpleArgument(a law firm,List([49, 59)))	Relation(is dedicated to,List([65, 77), [78, 80)))	SimpleArgument(client satisfaction,List([81, 100)))	He left his partnership to fulfill his vision of a law firm that is dedicated to client satisfaction, compassion, and legal results.
0.4875515567406569		SimpleArgument(He,List([0, 2)))	Relation(left,List([3, 7)))	SimpleArgument(his partnership to fulfill his vision of a law firm,List([8, 59)))	He left his partnership to fulfill his vision of a law firm that is dedicated to client satisfaction, compassion, and legal results.
0.9397001286877047		SimpleArgument(The Pew Law Center,List([0, 18)))	Relation(focuses on,List([31, 38), [39, 41)))	SimpleArgument(Consumer Rights,List([42, 57)))	The Pew Law Center ('PLC') focuses on Bankruptcy, Debt Relief, Tax Relief, and Consumer Rights.
0.9397001286877047		SimpleArgument(The Pew Law Center,List([0, 18)))	Relation(focuses on,List([31, 38), [39, 41)))	SimpleArgument(Tax Relief,List([42, 52)))	The Pew Law Center ('PLC') focuses on Bankruptcy, Debt Relief, Tax Relief, and Consumer Rights.
0.9397001286877047		SimpleArgument(The Pew Law Center,List([0, 18)))	Relation(focuses on,List([31, 38), [39, 41)))	SimpleArgument(Debt Relief,List([42, 53)))	The Pew Law Center ('PLC') focuses on Bankruptcy, Debt Relief, Tax Relief, and Consumer Rights.
0.9397001286877047		SimpleArgument(The Pew Law Center,List([0, 18)))	Relation(focuses on,List([31, 38), [39, 41)))	SimpleArgument(Bankruptcy,List([42, 52)))	The Pew Law Center ('PLC') focuses on Bankruptcy, Debt Relief, Tax Relief, and Consumer Rights.
0.883042269491254		SimpleArgument(Attorneys at PLC,List([0, 16)))	Relation(are,List([17, 20)))	SimpleArgument(highly skilled professionals committed to solving your financial problems,List([21, 94)))	The Staff and Attorneys at PLC are highly skilled professionals committed to solving your financial problems.
0.8477538091726738		SimpleArgument(highly skilled professionals,List([14, 42)))	Relation(committed to,List([43, 52), [53, 55)))	SimpleArgument(solving your financial problems,List([56, 87)))	The Staff and Attorneys at PLC are highly skilled professionals committed to solving your financial problems.
0.8726869446304376		SimpleArgument(The Staff,List([0, 9)))	Relation(are,List([10, 13)))	SimpleArgument(highly skilled professionals committed to solving your financial problems,List([14, 87)))	The Staff and Attorneys at PLC are highly skilled professionals committed to solving your financial problems.
0.619523342365688		SimpleArgument(you,List([8, 11)))	Relation(harassing,List([51, 60)))	SimpleArgument(IRS levies,List([61, 71)))	Whether you are stressed out by Credit Card debt, harassing bill collectors, wage garnishments, IRS levies, or IRS collections, we will fight for you!
0.5750411108691293		SimpleArgument(you,List([8, 11)))	Relation(harassing,List([51, 60)))	SimpleArgument(wage garnishments,List([61, 78)))	Whether you are stressed out by Credit Card debt, harassing bill collectors, wage garnishments, IRS levies, or IRS collections, we will fight for you!
0.30899953469486874		SimpleArgument(we,List([79, 81)))	Relation(will fight for,List([82, 92), [93, 96)))	SimpleArgument(you,List([97, 100)))	Whether you are stressed out by Credit Card debt, harassing bill collectors, wage garnishments, IRS levies, or IRS collections, we will fight for you!
0.5750411108691293		SimpleArgument(you,List([8, 11)))	Relation(harassing,List([51, 60)))	SimpleArgument(bill collectors,List([61, 76)))	Whether you are stressed out by Credit Card debt, harassing bill collectors, wage garnishments, IRS levies, or IRS collections, we will fight for you!
0.6582659227599074		SimpleArgument(you,List([8, 11)))	Relation(are stressed out by,List([12, 28), [29, 31)))	SimpleArgument(Credit Card debt,List([32, 48)))	Whether you are stressed out by Credit Card debt, harassing bill collectors, wage garnishments, IRS levies, or IRS collections, we will fight for you!
0.9530647582435334		SimpleArgument(Lawrence ' D ' Pew,List([0, 18)))	Relation(is Managing,List([19, 30)))	SimpleArgument(Attorney for the Pew Law Center,List([31, 62)))	Lawrence 'D' Pew is Managing Attorney for the Pew Law Center, one of the leading bankruptcy and tax law firms in Arizona.
0.8847999636040884		SimpleArgument(Mr. Pew,List([0, 7)))	Relation(is a member of,List([8, 22)))	SimpleArgument(the National Association,List([23, 47)))	Mr. Pew is a member of the State Bar of Arizona, the American Bankruptcy Institute (ABI), and the National Association of Consumer Bankruptcy Attorneys (NACBA).
0.9433061007903466		SimpleArgument(Mr. Pew,List([0, 7)))	Relation(is,List([8, 10)))	SimpleArgument(a member of the National Association of Consumer Bankruptcy Attorneys,List([11, 80)))	Mr. Pew is a member of the State Bar of Arizona, the American Bankruptcy Institute (ABI), and the National Association of Consumer Bankruptcy Attorneys (NACBA).
0.8847999636040884		SimpleArgument(Mr. Pew,List([0, 7)))	Relation(is a member of,List([8, 22)))	SimpleArgument(the American Bankruptcy Institute ( ABI ),List([23, 64)))	Mr. Pew is a member of the State Bar of Arizona, the American Bankruptcy Institute (ABI), and the National Association of Consumer Bankruptcy Attorneys (NACBA).
0.9120890140090938		SimpleArgument(Mr. Pew,List([0, 7)))	Relation(is,List([8, 10)))	SimpleArgument(a member of the American Bankruptcy Institute,List([11, 56)))	Mr. Pew is a member of the State Bar of Arizona, the American Bankruptcy Institute (ABI), and the National Association of Consumer Bankruptcy Attorneys (NACBA).
0.8847999636040884		SimpleArgument(Mr. Pew,List([0, 7)))	Relation(is a member of,List([8, 22)))	SimpleArgument(the State Bar,List([23, 36)))	Mr. Pew is a member of the State Bar of Arizona, the American Bankruptcy Institute (ABI), and the National Association of Consumer Bankruptcy Attorneys (NACBA).
0.9120890140090938		SimpleArgument(Mr. Pew,List([0, 7)))	Relation(is,List([8, 10)))	SimpleArgument(a member of the State Bar of Arizona,List([11, 47)))	Mr. Pew is a member of the State Bar of Arizona, the American Bankruptcy Institute (ABI), and the National Association of Consumer Bankruptcy Attorneys (NACBA).
0.45170382506656653		SimpleArgument(He,List([0, 2)))	Relation(continually educates himself on,List([3, 23), [24, 31), [32, 34)))	SimpleArgument(the latest developments in the areas of tax,List([35, 78)))	He continually educates himself on the latest trends and developments in the areas of bankruptcy and tax to ensure the highest service possible for his clients.
0.45170382506656653		SimpleArgument(He,List([0, 2)))	Relation(continually educates himself on,List([3, 23), [24, 31), [32, 34)))	SimpleArgument(the latest developments in the areas of bankruptcy,List([35, 85)))	He continually educates himself on the latest trends and developments in the areas of bankruptcy and tax to ensure the highest service possible for his clients.
0.45170382506656653		SimpleArgument(He,List([0, 2)))	Relation(continually educates himself on,List([3, 23), [24, 31), [32, 34)))	SimpleArgument(the latest trends in the areas of tax,List([35, 72)))	He continually educates himself on the latest trends and developments in the areas of bankruptcy and tax to ensure the highest service possible for his clients.
0.22598218974525264		SimpleArgument(He,List([0, 2)))	Relation(continually educates himself to,List([3, 23), [24, 31), [80, 82)))	SimpleArgument(ensure the highest service possible for his clients,List([83, 134)))	He continually educates himself on the latest trends and developments in the areas of bankruptcy and tax to ensure the highest service possible for his clients.
0.45170382506656653		SimpleArgument(He,List([0, 2)))	Relation(continually educates himself on,List([3, 23), [24, 31), [32, 34)))	SimpleArgument(the latest trends in the areas of bankruptcy,List([35, 79)))	He continually educates himself on the latest trends and developments in the areas of bankruptcy and tax to ensure the highest service possible for his clients.
0.30899953469486874		SimpleArgument(He,List([0, 2)))	Relation(continually educates,List([3, 23)))	SimpleArgument(himself,List([24, 31)))	He continually educates himself on the latest trends and developments in the areas of bankruptcy and tax to ensure the highest service possible for his clients.
