0.9618362056209749	Context(Positive Environment Established,List([230, 262)))	SimpleArgument(Adult and Childrens Classes (including Mommy/Daddy/Me Class); Professional Instruction; Newly Renovated Facility with 2 Training Floors; Unlimited Monthly Classes; Beginner Classes,List([40, 220)))	Relation(Offered,List([221, 228)))		Traditional Japanese Karate since 1976; Adult and Childrens Classes (including Mommy/Daddy/Me Class); Professional Instruction; Newly Renovated Facility with 2 Training Floors; Unlimited Monthly Classes; Beginner Classes Offered; Positive Environment Established in 1976.
0.8982330273114404	Context(Seido prides,List([0, 12)))	SimpleArgument(Seido,List([0, 5)))	Relation(prides itself in keeping,List([6, 12), [13, 22)))	SimpleArgument(this balanced training of the body,List([31, 65)))	Seido prides itself in keeping this balanced training of the mind, body and spirit in a positive environment.
0.8982330273114404		SimpleArgument(Seido,List([0, 5)))	Relation(prides itself in,List([6, 12), [13, 19), [20, 22)))	SimpleArgument(keeping this balanced training of the body,List([23, 65)))	Seido prides itself in keeping this balanced training of the mind, body and spirit in a positive environment.
0.8982330273114404	Context(Seido prides,List([0, 12)))	SimpleArgument(Seido,List([0, 5)))	Relation(prides itself in keeping,List([6, 12), [13, 22)))	SimpleArgument(this balanced training of the mind,List([31, 65)))	Seido prides itself in keeping this balanced training of the mind, body and spirit in a positive environment.
0.8982330273114404		SimpleArgument(Seido,List([0, 5)))	Relation(prides itself in,List([6, 12), [13, 19), [20, 22)))	SimpleArgument(keeping this balanced training of the mind,List([23, 65)))	Seido prides itself in keeping this balanced training of the mind, body and spirit in a positive environment.
0.8273172415259126		SimpleArgument(Seido,List([0, 5)))	Relation(prides,List([6, 12)))	SimpleArgument(itself,List([13, 19)))	Seido prides itself in keeping this balanced training of the mind, body and spirit in a positive environment.
0.3853208301752743		SimpleArgument(Nidaime,List([69, 76)))	Relation([is] son [of],List([63, 66)))	SimpleArgument(him,List([59, 62)))	This Westchester school opened in 2011 and is one of the only locations where Kaicho and his son, Nidaime, actively teach.
0.6893454569102448		SimpleArgument(his son,List([59, 66)))	Relation(actively teach,List([79, 93)))	SpatialArgument(the only locations,List([34, 52)))	This Westchester school opened in 2011 and is one of the only locations where Kaicho and his son, Nidaime, actively teach.
0.935186724632715		SimpleArgument(Kaicho,List([59, 65)))	Relation(actively teach,List([68, 82)))	SpatialArgument(the only locations,List([34, 52)))	This Westchester school opened in 2011 and is one of the only locations where Kaicho and his son, Nidaime, actively teach.
0.9485955390117107		SimpleArgument(This Westchester school,List([0, 23)))	Relation(is,List([24, 26)))	SimpleArgument(one of the only locations,List([27, 52)))	This Westchester school opened in 2011 and is one of the only locations where Kaicho and his son, Nidaime, actively teach.
0.8306090960787457		SimpleArgument(This Westchester school,List([0, 23)))	Relation(opened in,List([24, 30), [31, 33)))	TemporalArgument(2011,List([34, 38)))	This Westchester school opened in 2011 and is one of the only locations where Kaicho and his son, Nidaime, actively teach.
0.3497525988439521		SimpleArgument(It,List([0, 2)))	Relation(provides Childrens Classes in,List([3, 11), [12, 29), [50, 52)))	SpatialArgument(a newly renovated facility with two training floors,List([53, 104)))	It provides both Adult and Childrens Classes (kids from 4 yrs and older) in a newly renovated facility with two training floors.
0.4978219019954182		SimpleArgument(It,List([0, 2)))	Relation(provides,List([3, 11)))	SimpleArgument(Childrens Classes,List([12, 29)))	It provides both Adult and Childrens Classes (kids from 4 yrs and older) in a newly renovated facility with two training floors.
0.45170382506656653		SimpleArgument(It,List([0, 2)))	Relation(provides both Adult in,List([3, 11), [12, 22), [23, 25)))	SpatialArgument(a newly renovated facility with two training floors,List([26, 77)))	It provides both Adult and Childrens Classes (kids from 4 yrs and older) in a newly renovated facility with two training floors.
0.22506131975927415		SimpleArgument(It,List([0, 2)))	Relation(provides,List([3, 11)))	SimpleArgument(both Adult,List([12, 22)))	It provides both Adult and Childrens Classes (kids from 4 yrs and older) in a newly renovated facility with two training floors.
0.7665350501724939		SimpleArgument(Beginner Classes,List([0, 16)))	Relation(are,List([17, 20)))	SimpleArgument(available,List([21, 30)))	Mommy/Daddy/Me Classes and Beginner Classes are available.
0.5536698969384805		SimpleArgument(Mommy / Daddy / Me Classes,List([0, 26)))	Relation(are,List([27, 30)))	SimpleArgument(available,List([31, 40)))	Mommy/Daddy/Me Classes and Beginner Classes are available.
