0.7535117993595638		SimpleArgument(a family business,List([7, 24)))	Relation(started in,List([40, 47), [48, 50)))	TemporalArgument(2012,List([51, 55)))	We are a family business (mom/son) that started in 2012.
0.9061758153210927		SimpleArgument(a line of products coffee mugs,List([15, 45)))	Relation(asking,List([50, 56)))	SimpleArgument(got wisdom,List([59, 69)))	From that came a decorative print of wisdom scripture (the Christmas present) and a line of products (shirts, coffee mugs, tumblers, and table top artwork) all asking 'got wisdom?' and providing an answer from the word of God.
0.5682555286682759		SimpleArgument(From that,List([0, 9)))	Relation(came,List([10, 14)))	SimpleArgument(a line of products coffee mugs,List([15, 45)))	From that came a decorative print of wisdom scripture (the Christmas present) and a line of products (shirts, coffee mugs, tumblers, and table top artwork) all asking 'got wisdom?' and providing an answer from the word of God.
0.8958428165666725		SimpleArgument(products,List([25, 33)))	Relation(providing,List([43, 52)))	SimpleArgument(an answer from the word of God,List([53, 83)))	From that came a decorative print of wisdom scripture (the Christmas present) and a line of products (shirts, coffee mugs, tumblers, and table top artwork) all asking 'got wisdom?' and providing an answer from the word of God.
0.7540552895495495		SimpleArgument(shirts,List([36, 42)))	Relation(asking,List([47, 53)))	SimpleArgument(got wisdom,List([56, 66)))	From that came a decorative print of wisdom scripture (the Christmas present) and a line of products (shirts, coffee mugs, tumblers, and table top artwork) all asking 'got wisdom?' and providing an answer from the word of God.
0.5682555286682759		SimpleArgument(From that,List([0, 9)))	Relation(came,List([10, 14)))	SimpleArgument(a line of products,List([15, 33)))	From that came a decorative print of wisdom scripture (the Christmas present) and a line of products (shirts, coffee mugs, tumblers, and table top artwork) all asking 'got wisdom?' and providing an answer from the word of God.
0.5682555286682759		SimpleArgument(From that,List([0, 9)))	Relation(came,List([10, 14)))	SimpleArgument(scripture,List([15, 24)))	From that came a decorative print of wisdom scripture (the Christmas present) and a line of products (shirts, coffee mugs, tumblers, and table top artwork) all asking 'got wisdom?' and providing an answer from the word of God.
0.5682555286682759		SimpleArgument(From that,List([0, 9)))	Relation(came,List([10, 14)))	SimpleArgument(a decorative print of wisdom,List([15, 43)))	From that came a decorative print of wisdom scripture (the Christmas present) and a line of products (shirts, coffee mugs, tumblers, and table top artwork) all asking 'got wisdom?' and providing an answer from the word of God.
0.923375134480614		SimpleArgument(The ' mom,List([0, 9)))	Relation(is,List([12, 14)))	SimpleArgument(CFO for Ken Towery 's former head of R&D for Kentucky Fried Chicken ( yes , she knows the secret recipe,List([15, 118)))	The 'mom' is Joanne Towery, retired Exec VP and CFO for Ken Towery's Tire and AutoCare and former head of R&D for Kentucky Fried Chicken (yes, she knows the secret recipe!).
0.923375134480614		SimpleArgument(The ' mom,List([0, 9)))	Relation(is,List([12, 14)))	SimpleArgument(CFO for Ken Towery 's AutoCare for Kentucky Fried Chicken ( yes , she knows the secret recipe,List([15, 108)))	The 'mom' is Joanne Towery, retired Exec VP and CFO for Ken Towery's Tire and AutoCare and former head of R&D for Kentucky Fried Chicken (yes, she knows the secret recipe!).
0.923375134480614		SimpleArgument(The ' mom,List([0, 9)))	Relation(is,List([12, 14)))	SimpleArgument(CFO for Ken Towery 's Tire for Kentucky Fried Chicken ( yes , she knows the secret recipe,List([15, 104)))	The 'mom' is Joanne Towery, retired Exec VP and CFO for Ken Towery's Tire and AutoCare and former head of R&D for Kentucky Fried Chicken (yes, she knows the secret recipe!).
0.923375134480614		SimpleArgument(The ' mom,List([0, 9)))	Relation(is,List([12, 14)))	SimpleArgument(Joanne Towery for Ken Towery 's former head of R&D for Kentucky Fried Chicken ( yes , she knows the secret recipe,List([15, 128)))	The 'mom' is Joanne Towery, retired Exec VP and CFO for Ken Towery's Tire and AutoCare and former head of R&D for Kentucky Fried Chicken (yes, she knows the secret recipe!).
0.923375134480614		SimpleArgument(The ' mom,List([0, 9)))	Relation(is,List([12, 14)))	SimpleArgument(Joanne Towery for Ken Towery 's AutoCare for Kentucky Fried Chicken ( yes , she knows the secret recipe,List([15, 118)))	The 'mom' is Joanne Towery, retired Exec VP and CFO for Ken Towery's Tire and AutoCare and former head of R&D for Kentucky Fried Chicken (yes, she knows the secret recipe!).
0.5222094630377523		SimpleArgument(she,List([87, 90)))	Relation(knows,List([91, 96)))	SimpleArgument(the secret recipe,List([97, 114)))	The 'mom' is Joanne Towery, retired Exec VP and CFO for Ken Towery's Tire and AutoCare and former head of R&D for Kentucky Fried Chicken (yes, she knows the secret recipe!).
0.923375134480614		SimpleArgument(The ' mom,List([0, 9)))	Relation(is,List([12, 14)))	SimpleArgument(Joanne Towery for Ken Towery 's Tire for Kentucky Fried Chicken ( yes , she knows the secret recipe,List([15, 114)))	The 'mom' is Joanne Towery, retired Exec VP and CFO for Ken Towery's Tire and AutoCare and former head of R&D for Kentucky Fried Chicken (yes, she knows the secret recipe!).
0.7086457502936416		SimpleArgument(the tire business that she 's been feathered ' ( southern accent,List([116, 180)))	Relation(required,List([181, 189)))	TemporalArgument(then,List([111, 115)))	Ken, her husband, (the real Ken of Ken Towery's) tells her that after working in the chicken business and then the tire business that she's been 'tired and feathered' (southern accent required!)
0.40710919743170804		SimpleArgument(she,List([139, 142)))	Relation('s been feathered,List([143, 160)))	TemporalArgument(southern accent,List([165, 180)))	Ken, her husband, (the real Ken of Ken Towery's) tells her that after working in the chicken business and then the tire business that she's been 'tired and feathered' (southern accent required!)
0.8462209068563634		SimpleArgument(the real Ken of Ken Towery 's,List([22, 51)))	Relation(tells her that,List([54, 59), [60, 63), [64, 68)))	TemporalArgument(after working in the chicken business and then the tire business that she 's been feathered ' ( southern accent required,List([69, 189)))	Ken, her husband, (the real Ken of Ken Towery's) tells her that after working in the chicken business and then the tire business that she's been 'tired and feathered' (southern accent required!)
0.5660951552537125	Context(the real Ken of Ken Towery 's tells,List([22, 59)))	SimpleArgument(the tire business that she 's been ' tired ',List([116, 160)))	Relation(required,List([179, 187)))	TemporalArgument(then,List([111, 115)))	Ken, her husband, (the real Ken of Ken Towery's) tells her that after working in the chicken business and then the tire business that she's been 'tired and feathered' (southern accent required!)
0.8118903494896558	Context(the real Ken of Ken Towery 's tells,List([22, 59)))	SimpleArgument(the tire business that she 's been ' tired ',List([116, 160)))	Relation(required after,List([69, 74), [179, 187)))	TemporalArgument(working in the chicken business,List([75, 106)))	Ken, her husband, (the real Ken of Ken Towery's) tells her that after working in the chicken business and then the tire business that she's been 'tired and feathered' (southern accent required!)
0.809026997135812		SimpleArgument(the real Ken of Ken Towery 's,List([22, 51)))	Relation(tells her that,List([54, 59), [60, 63), [64, 68)))	SimpleArgument(after working in the chicken business and then the tire business that she 's been ' tired ' ( southern accent required,List([69, 187)))	Ken, her husband, (the real Ken of Ken Towery's) tells her that after working in the chicken business and then the tire business that she's been 'tired and feathered' (southern accent required!)
0.9056090593762705		SimpleArgument(the real Ken of Ken Towery 's,List([22, 51)))	Relation(tells,List([54, 59)))	SimpleArgument(her,List([60, 63)))	Ken, her husband, (the real Ken of Ken Towery's) tells her that after working in the chicken business and then the tire business that she's been 'tired and feathered' (southern accent required!)
0.19488885705601863		SimpleArgument(she,List([139, 142)))	Relation('s been,List([143, 150)))	SimpleArgument(tired,List([153, 158)))	Ken, her husband, (the real Ken of Ken Towery's) tells her that after working in the chicken business and then the tire business that she's been 'tired and feathered' (southern accent required!)
0.3853208301752743		SimpleArgument(Michael Plichta,List([11, 26)))	Relation(is father to,List([27, 39)))	SimpleArgument(four,List([40, 44)))	Her son is Michael Plichta who although has a full time job and is father to four of the cutest grandkids on earth, helps Mom in this endeavor.
0.8925696942362324	Context(Her son is Michael Plichta helps,List([0, 67)))	SimpleArgument(Michael Plichta,List([11, 26)))	Relation(helps Mom has,List([40, 43), [62, 67)))	SimpleArgument(a full time job,List([44, 59)))	Her son is Michael Plichta who although has a full time job and is father to four of the cutest grandkids on earth, helps Mom in this endeavor.
0.9189604815138113	Context(Her son is,List([0, 10)))	SimpleArgument(Michael Plichta,List([11, 26)))	Relation(helps,List([62, 67)))	SimpleArgument(Mom,List([68, 71)))	Her son is Michael Plichta who although has a full time job and is father to four of the cutest grandkids on earth, helps Mom in this endeavor.
0.7832890333439421		SimpleArgument(Her son,List([0, 7)))	Relation(is,List([8, 10)))	SimpleArgument(Michael Plichta who although has a full time job , helps Mom in this endeavor,List([11, 88)))	Her son is Michael Plichta who although has a full time job and is father to four of the cutest grandkids on earth, helps Mom in this endeavor.
0.8847999636040884		SimpleArgument(Nicole,List([13, 19)))	Relation([is] wife [of],List([7, 11)))	SimpleArgument(Mike,List([0, 4)))	Mike's wife, Nicole also assists in the design work.
0.9064683704715875		SimpleArgument(Nicole,List([13, 19)))	Relation(assists in,List([25, 32), [33, 35)))	SimpleArgument(the design work,List([36, 51)))	Mike's wife, Nicole also assists in the design work.
0.9291428590188924	Context(a passion to help,List([8, 25)))	SimpleArgument(single mom 's,List([26, 39)))	Relation(know,List([40, 44)))	SimpleArgument(the grace of God,List([45, 61)))	Mom was a single mom herself for several years and has a passion to help single mom's know the grace of God that she herself found.
0.8997345737322758		SimpleArgument(a passion,List([8, 17)))	Relation(to help,List([18, 25)))	SimpleArgument(single mom 's know the grace of God,List([26, 61)))	Mom was a single mom herself for several years and has a passion to help single mom's know the grace of God that she herself found.
0.9127848267408987		SimpleArgument(the grace of God,List([45, 61)))	Relation(found,List([79, 84)))	SimpleArgument(she,List([67, 70)))	Mom was a single mom herself for several years and has a passion to help single mom's know the grace of God that she herself found.
0.917633743576626		SimpleArgument(Mom,List([0, 3)))	Relation(has,List([4, 7)))	SimpleArgument(a passion to help single mom 's know the grace of God,List([8, 61)))	Mom was a single mom herself for several years and has a passion to help single mom's know the grace of God that she herself found.
0.7396617842473936		SimpleArgument(Mom,List([0, 3)))	Relation(was a single mom for,List([4, 7), [8, 20), [29, 32)))	TemporalArgument(several years,List([33, 46)))	Mom was a single mom herself for several years and has a passion to help single mom's know the grace of God that she herself found.
0.8523603190289998		SimpleArgument(Mom,List([0, 3)))	Relation(was,List([4, 7)))	SimpleArgument(a single mom,List([8, 20)))	Mom was a single mom herself for several years and has a passion to help single mom's know the grace of God that she herself found.
0.45592395356914683		SimpleArgument(We,List([0, 2)))	Relation(to support,List([13, 23)))	SimpleArgument(Lifehouse A Women 's Choice,List([24, 51)))	We are proud to support Lifehouse of Louisville and A Women's Choice with our profits.
0.46321337686369213		SimpleArgument(We,List([0, 2)))	Relation(are,List([3, 6)))	SimpleArgument(proud to support Lifehouse A Women 's Choice with our profits,List([7, 68)))	We are proud to support Lifehouse of Louisville and A Women's Choice with our profits.
0.45592395356914683		SimpleArgument(We,List([0, 2)))	Relation(to support,List([13, 23)))	SimpleArgument(Lifehouse of Louisville,List([24, 47)))	We are proud to support Lifehouse of Louisville and A Women's Choice with our profits.
0.4978219019954182		SimpleArgument(We,List([0, 2)))	Relation(are,List([3, 6)))	SimpleArgument(proud to support Lifehouse of Louisville,List([7, 47)))	We are proud to support Lifehouse of Louisville and A Women's Choice with our profits.
0.6560783464719421		SimpleArgument(Each,List([0, 4)))	Relation(has,List([5, 8)))	SimpleArgument(a Christ - centered mission,List([9, 36)))	Each has a Christ-centered mission to help young single moms and their children.
0.9030401971054747		SimpleArgument(single moms,List([66, 77)))	Relation(facing,List([78, 84)))	SimpleArgument(a crisis pregnancy,List([85, 103)))	They are committed to protecting the lives of unborn children and showing the love of Jesus Christ in word and deed to single moms facing a crisis pregnancy.
0.7554488381268055		SimpleArgument(They,List([0, 4)))	Relation(are,List([5, 8)))	SimpleArgument(committed to showing the love of Jesus Christ in deed to single moms,List([9, 77)))	They are committed to protecting the lives of unborn children and showing the love of Jesus Christ in word and deed to single moms facing a crisis pregnancy.
0.7554488381268055		SimpleArgument(They,List([0, 4)))	Relation(are,List([5, 8)))	SimpleArgument(committed to showing the love of Jesus Christ in word,List([9, 62)))	They are committed to protecting the lives of unborn children and showing the love of Jesus Christ in word and deed to single moms facing a crisis pregnancy.
0.6155020116081594		SimpleArgument(They,List([0, 4)))	Relation(are,List([5, 8)))	SimpleArgument(committed to protecting the lives of unborn children,List([9, 61)))	They are committed to protecting the lives of unborn children and showing the love of Jesus Christ in word and deed to single moms facing a crisis pregnancy.
0.48903187625367955		SimpleArgument(Their goal,List([0, 10)))	Relation(is to,List([11, 13), [14, 16)))	SimpleArgument(assist them through life skills,List([17, 48)))	Their goal is to help these young women know the grace of God through a personal relationship with Jesus and assist them through counseling, education, and life skills training to lead stable, productive and transformed lives.
0.48903187625367955		SimpleArgument(Their goal,List([0, 10)))	Relation(is to,List([11, 13), [14, 16)))	SimpleArgument(assist them through education,List([17, 46)))	Their goal is to help these young women know the grace of God through a personal relationship with Jesus and assist them through counseling, education, and life skills training to lead stable, productive and transformed lives.
0.48903187625367955		SimpleArgument(Their goal,List([0, 10)))	Relation(is to,List([11, 13), [14, 16)))	SimpleArgument(assist them through counseling,List([17, 47)))	Their goal is to help these young women know the grace of God through a personal relationship with Jesus and assist them through counseling, education, and life skills training to lead stable, productive and transformed lives.
0.7728580355942064		SimpleArgument(Their goal,List([0, 10)))	Relation(is to,List([11, 13), [14, 16)))	SimpleArgument(help these young women know the grace of God through a personal relationship with Jesus,List([17, 104)))	Their goal is to help these young women know the grace of God through a personal relationship with Jesus and assist them through counseling, education, and life skills training to lead stable, productive and transformed lives.
